"voxel_id","ncsnr","subj_id","x","y","z"
"S2-63-16-38",0.402901232242584,2,63,16,38
"S2-63-16-39",0.464289605617523,2,63,16,39
"S2-63-16-40",0.535089910030365,2,63,16,40
"S2-63-16-41",0.568305134773254,2,63,16,41
"S2-63-16-42",0.414763450622559,2,63,16,42
"S2-63-16-43",0.421020030975342,2,63,16,43
"S2-63-16-44",0.473827391862869,2,63,16,44
"S2-63-16-45",0.362101316452026,2,63,16,45
"S2-63-16-46",0.420607417821884,2,63,16,46
"S2-63-16-47",0.355744749307632,2,63,16,47
"S2-63-16-48",0.433947056531906,2,63,16,48
"S2-63-16-49",0.418087989091873,2,63,16,49
"S2-63-16-50",0.219251796603203,2,63,16,50
"S2-63-17-32",0.428398191928864,2,63,17,32
"S2-63-17-35",0.20944881439209,2,63,17,35
"S2-63-17-36",0.563279926776886,2,63,17,36
"S2-63-17-37",0.598473370075226,2,63,17,37
"S2-63-17-38",0.362843602895737,2,63,17,38
"S2-63-17-40",0.308835029602051,2,63,17,40
"S2-63-17-41",0.587497591972351,2,63,17,41
"S2-63-17-42",0.510505557060242,2,63,17,42
"S2-63-17-46",0.327909350395203,2,63,17,46
"S2-63-17-47",0.315869629383087,2,63,17,47
"S2-63-17-48",0.385356903076172,2,63,17,48
"S2-63-17-49",0.325774341821671,2,63,17,49
"S2-63-17-51",0.351049363613129,2,63,17,51
"S2-63-17-52",0.455666542053223,2,63,17,52
"S2-63-18-31",0.384539276361465,2,63,18,31
"S2-63-18-32",0.45681557059288,2,63,18,32
"S2-63-18-35",0.385913699865341,2,63,18,35
"S2-63-18-36",0.599210262298584,2,63,18,36
"S2-63-18-37",0.624806821346283,2,63,18,37
"S2-63-18-38",0.46004730463028,2,63,18,38
"S2-63-18-39",0.235393241047859,2,63,18,39
"S2-63-18-40",0.405919671058655,2,63,18,40
"S2-63-18-41",0.655958473682404,2,63,18,41
"S2-63-18-42",0.735785365104675,2,63,18,42
"S2-63-18-46",0.287936121225357,2,63,18,46
"S2-63-18-47",0.373378336429596,2,63,18,47
"S2-63-18-51",0.41316419839859,2,63,18,51
"S2-63-19-31",0.284561395645142,2,63,19,31
"S2-63-19-32",0.337365746498108,2,63,19,32
"S2-63-19-33",0.307176500558853,2,63,19,33
"S2-63-19-34",0.207432389259338,2,63,19,34
"S2-63-19-36",0.670867502689362,2,63,19,36
"S2-63-19-37",0.645439922809601,2,63,19,37
"S2-63-19-38",0.373588562011719,2,63,19,38
"S2-63-19-39",0.270796030759811,2,63,19,39
"S2-63-19-40",0.396100431680679,2,63,19,40
"S2-63-19-41",0.506750822067261,2,63,19,41
"S2-63-19-42",0.661104559898376,2,63,19,42
"S2-63-19-43",0.276259928941727,2,63,19,43
"S2-63-19-45",0.362529873847961,2,63,19,45
"S2-63-19-46",0.397340178489685,2,63,19,46
"S2-63-19-47",0.46671250462532,2,63,19,47
"S2-63-20-33",0.27123749256134,2,63,20,33
"S2-63-20-36",0.489954710006714,2,63,20,36
"S2-63-20-37",0.245184868574142,2,63,20,37
"S2-63-20-42",0.225870564579964,2,63,20,42
"S2-63-20-45",0.432664304971695,2,63,20,45
"S2-63-20-46",0.402241349220276,2,63,20,46
"S2-63-20-48",0.337092608213425,2,63,20,48
"S2-63-21-28",0.278874516487122,2,63,21,28
"S2-63-21-38",0.552641451358795,2,63,21,38
"S2-63-21-39",0.88428407907486,2,63,21,39
"S2-63-21-44",0.222442179918289,2,63,21,44
"S2-63-21-45",0.333616763353348,2,63,21,45
"S2-63-22-28",0.344425320625305,2,63,22,28
"S2-63-22-32",0.533855617046356,2,63,22,32
"S2-63-22-33",0.892233669757843,2,63,22,33
"S2-63-22-34",0.795328199863434,2,63,22,34
"S2-63-22-35",1.00637495517731,2,63,22,35
"S2-63-22-38",0.882957339286804,2,63,22,38
"S2-63-22-39",0.904473721981049,2,63,22,39
"S2-63-22-40",0.655258357524872,2,63,22,40
"S2-63-22-41",0.41587883234024,2,63,22,41
"S2-63-22-46",0.296742886304855,2,63,22,46
"S2-63-22-47",0.28612494468689,2,63,22,47
"S2-63-23-28",0.32340407371521,2,63,23,28
"S2-63-23-29",0.333624929189682,2,63,23,29
"S2-63-23-31",0.23710909485817,2,63,23,31
"S2-63-23-32",0.53101521730423,2,63,23,32
"S2-63-23-33",0.832698464393616,2,63,23,33
"S2-63-23-34",1.01401925086975,2,63,23,34
"S2-63-23-35",1.06991267204285,2,63,23,35
"S2-63-23-36",0.591085314750671,2,63,23,36
"S2-63-23-37",0.804957211017609,2,63,23,37
"S2-63-23-38",1.07840836048126,2,63,23,38
"S2-63-23-39",1.02148377895355,2,63,23,39
"S2-63-23-40",0.616017282009125,2,63,23,40
"S2-63-23-41",0.828670501708984,2,63,23,41
"S2-63-23-42",0.99445116519928,2,63,23,42
"S2-63-23-43",1.1425758600235,2,63,23,43
"S2-63-23-44",0.651894569396973,2,63,23,44
"S2-63-23-46",0.313644915819168,2,63,23,46
"S2-63-23-47",0.382205307483673,2,63,23,47
"S2-63-24-28",0.337747365236282,2,63,24,28
"S2-63-24-29",0.322189897298813,2,63,24,29
"S2-63-24-32",0.24573627114296,2,63,24,32
"S2-63-24-33",0.68218344449997,2,63,24,33
"S2-63-24-34",0.936796188354492,2,63,24,34
"S2-63-24-35",0.992261052131653,2,63,24,35
"S2-63-24-36",1.05977809429169,2,63,24,36
"S2-63-24-37",1.06275844573975,2,63,24,37
"S2-63-24-38",0.870768845081329,2,63,24,38
"S2-63-24-39",0.711046755313873,2,63,24,39
"S2-63-24-41",0.891889750957489,2,63,24,41
"S2-63-24-42",0.56568032503128,2,63,24,42
"S2-63-24-43",0.601659417152405,2,63,24,43
"S2-63-24-44",0.324306130409241,2,63,24,44
"S2-63-24-45",0.375467419624329,2,63,24,45
"S2-63-24-46",0.565627455711365,2,63,24,46
"S2-63-25-27",0.211297944188118,2,63,25,27
"S2-63-25-28",0.314312696456909,2,63,25,28
"S2-63-25-34",0.322201520204544,2,63,25,34
"S2-63-25-35",0.270546674728394,2,63,25,35
"S2-63-25-36",0.832357108592987,2,63,25,36
"S2-63-25-37",0.777459681034088,2,63,25,37
"S2-63-25-38",0.276201814413071,2,63,25,38
"S2-63-25-40",0.3014175593853,2,63,25,40
"S2-63-25-41",0.322854280471802,2,63,25,41
"S2-63-25-44",0.58779102563858,2,63,25,44
"S2-63-25-45",0.813801884651184,2,63,25,45
"S2-63-25-46",0.710381150245667,2,63,25,46
"S2-63-25-48",0.389703333377838,2,63,25,48
"S2-63-25-49",0.266473114490509,2,63,25,49
"S2-63-26-27",0.325923979282379,2,63,26,27
"S2-63-26-28",0.251266449689865,2,63,26,28
"S2-63-26-29",0.267992973327637,2,63,26,29
"S2-63-26-30",0.507037997245789,2,63,26,30
"S2-63-26-31",0.491652488708496,2,63,26,31
"S2-63-26-32",0.53129643201828,2,63,26,32
"S2-63-26-33",0.385077774524689,2,63,26,33
"S2-63-26-40",0.24763634800911,2,63,26,40
"S2-63-26-41",0.369113236665726,2,63,26,41
"S2-63-26-43",0.70626425743103,2,63,26,43
"S2-63-26-44",0.859701156616211,2,63,26,44
"S2-63-26-45",0.729864776134491,2,63,26,45
"S2-63-26-46",0.561185002326965,2,63,26,46
"S2-63-26-47",0.432325810194016,2,63,26,47
"S2-63-26-48",0.352573990821838,2,63,26,48
"S2-63-27-28",0.400673389434814,2,63,27,28
"S2-63-27-29",0.485286206007004,2,63,27,29
"S2-63-27-30",0.606232404708862,2,63,27,30
"S2-63-27-31",0.572633147239685,2,63,27,31
"S2-63-27-32",0.681849420070648,2,63,27,32
"S2-63-27-33",0.60746830701828,2,63,27,33
"S2-63-27-39",0.559995353221893,2,63,27,39
"S2-63-27-40",0.823486685752869,2,63,27,40
"S2-63-27-41",0.411096721887589,2,63,27,41
"S2-63-27-43",0.464185833930969,2,63,27,43
"S2-63-27-44",0.701809167861938,2,63,27,44
"S2-63-27-45",0.560934007167816,2,63,27,45
"S2-63-27-46",0.22174833714962,2,63,27,46
"S2-63-28-29",0.38676056265831,2,63,28,29
"S2-63-28-30",0.452555894851685,2,63,28,30
"S2-63-28-31",0.413456559181213,2,63,28,31
"S2-63-28-32",0.609668254852295,2,63,28,32
"S2-63-28-33",0.663879930973053,2,63,28,33
"S2-63-28-34",0.512210965156555,2,63,28,34
"S2-63-28-38",0.301301866769791,2,63,28,38
"S2-63-28-39",0.845364809036255,2,63,28,39
"S2-63-28-40",0.926128387451172,2,63,28,40
"S2-63-28-41",0.480702072381973,2,63,28,41
"S2-63-29-28",0.266909152269363,2,63,29,28
"S2-63-29-29",0.249677658081055,2,63,29,29
"S2-63-29-30",0.229321017861366,2,63,29,30
"S2-63-29-31",0.29193115234375,2,63,29,31
"S2-63-29-32",0.408897399902344,2,63,29,32
"S2-63-29-33",0.529323160648346,2,63,29,33
"S2-63-29-34",0.571651041507721,2,63,29,34
"S2-63-29-35",0.554558873176575,2,63,29,35
"S2-63-29-38",0.507587254047394,2,63,29,38
"S2-63-29-39",0.874890506267548,2,63,29,39
"S2-63-29-40",0.862049460411072,2,63,29,40
"S2-63-29-41",0.45423623919487,2,63,29,41
"S2-63-29-43",0.327313035726547,2,63,29,43
"S2-63-29-46",0.389114290475845,2,63,29,46
"S2-63-30-27",0.311261028051376,2,63,30,27
"S2-63-30-28",0.296823590993881,2,63,30,28
"S2-63-30-32",0.214702606201172,2,63,30,32
"S2-63-30-33",0.361038655042648,2,63,30,33
"S2-63-30-34",0.566981434822083,2,63,30,34
"S2-63-30-35",0.551511704921722,2,63,30,35
"S2-63-30-38",0.663987815380096,2,63,30,38
"S2-63-30-39",0.737384676933289,2,63,30,39
"S2-63-30-40",0.27037525177002,2,63,30,40
"S2-63-30-43",0.523236632347107,2,63,30,43
"S2-63-30-44",0.604577898979187,2,63,30,44
"S2-63-30-45",0.496155649423599,2,63,30,45
"S2-63-31-27",0.507923483848572,2,63,31,27
"S2-63-31-28",0.325494766235352,2,63,31,28
"S2-63-31-29",0.304114580154419,2,63,31,29
"S2-63-31-33",0.308526486158371,2,63,31,33
"S2-63-31-34",0.30091181397438,2,63,31,34
"S2-63-31-35",0.257795870304108,2,63,31,35
"S2-63-31-38",0.562023341655731,2,63,31,38
"S2-63-31-39",0.442670404911041,2,63,31,39
"S2-63-31-43",0.402957201004028,2,63,31,43
"S2-63-31-44",0.529365420341492,2,63,31,44
"S2-63-32-27",0.536768972873688,2,63,32,27
"S2-63-32-28",0.430471181869507,2,63,32,28
"S2-63-32-29",0.379500925540924,2,63,32,29
"S2-63-32-30",0.294128924608231,2,63,32,30
"S2-63-32-38",0.232352539896965,2,63,32,38
"S2-63-33-26",0.381302893161774,2,63,33,26
"S2-63-33-27",0.425433397293091,2,63,33,27
"S2-63-33-28",0.483295351266861,2,63,33,28
"S2-63-33-29",0.456269919872284,2,63,33,29
"S2-63-33-30",0.399412333965302,2,63,33,30
"S2-63-33-31",0.236011698842049,2,63,33,31
"S2-63-34-26",0.622355401515961,2,63,34,26
"S2-63-34-27",0.452638119459152,2,63,34,27
"S2-63-34-28",0.481805801391602,2,63,34,28
"S2-63-34-29",0.512175023555756,2,63,34,29
"S2-63-34-30",0.382478147745133,2,63,34,30
"S2-63-34-31",0.236023813486099,2,63,34,31
"S2-63-35-26",0.526286780834198,2,63,35,26
"S2-63-35-27",0.618425250053406,2,63,35,27
"S2-63-35-28",0.537223875522614,2,63,35,28
"S2-63-35-29",0.487537145614624,2,63,35,29
"S2-63-36-26",0.32331770658493,2,63,36,26
"S2-63-36-27",0.639859437942505,2,63,36,27
"S2-63-36-28",0.543901741504669,2,63,36,28
"S2-63-37-25",0.484515488147736,2,63,37,25
"S2-63-37-26",0.34409236907959,2,63,37,26
"S2-63-37-27",0.332718342542648,2,63,37,27
"S2-63-37-28",0.327098280191422,2,63,37,28
"S2-63-38-25",0.683911561965942,2,63,38,25
"S2-63-38-26",0.415549963712692,2,63,38,26
"S2-63-38-30",0.220132037997246,2,63,38,30
"S2-63-38-31",0.249416753649712,2,63,38,31
"S2-63-38-32",0.224284827709198,2,63,38,32
"S2-63-39-25",0.267326891422272,2,63,39,25
"S2-63-39-26",0.478095144033432,2,63,39,26
"S2-63-39-30",0.319116175174713,2,63,39,30
"S2-63-39-31",0.322250634431839,2,63,39,31
"S2-63-39-32",0.289418131113052,2,63,39,32
"S2-63-40-26",0.202402710914612,2,63,40,26
"S2-63-40-30",0.411768168210983,2,63,40,30
"S2-63-40-31",0.286934643983841,2,63,40,31
"S2-63-40-32",0.280020087957382,2,63,40,32
"S2-63-41-29",0.286106675863266,2,63,41,29
"S2-63-41-30",0.343740403652191,2,63,41,30
"S2-63-42-29",0.27736297249794,2,63,42,29
"S2-64-16-41",0.234436810016632,2,64,16,41
"S2-64-16-42",0.284447461366653,2,64,16,42
"S2-64-16-43",0.445392191410065,2,64,16,43
"S2-64-16-45",0.340889930725098,2,64,16,45
"S2-64-16-46",0.212870612740517,2,64,16,46
"S2-64-17-35",0.318712264299393,2,64,17,35
"S2-64-17-36",0.598918676376343,2,64,17,36
"S2-64-17-41",0.280000537633896,2,64,17,41
"S2-64-17-43",0.413623452186584,2,64,17,43
"S2-64-17-44",0.413473695516586,2,64,17,44
"S2-64-17-45",0.321369677782059,2,64,17,45
"S2-64-17-46",0.328541994094849,2,64,17,46
"S2-64-17-47",0.347952961921692,2,64,17,47
"S2-64-17-48",0.341266244649887,2,64,17,48
"S2-64-18-34",0.22163824737072,2,64,18,34
"S2-64-18-35",0.44463437795639,2,64,18,35
"S2-64-18-36",0.510979950428009,2,64,18,36
"S2-64-18-37",0.614228427410126,2,64,18,37
"S2-64-18-38",0.544708669185638,2,64,18,38
"S2-64-18-39",0.377199590206146,2,64,18,39
"S2-64-18-40",0.402431726455688,2,64,18,40
"S2-64-18-41",0.479182988405228,2,64,18,41
"S2-64-18-42",0.462622672319412,2,64,18,42
"S2-64-18-43",0.264429241418839,2,64,18,43
"S2-64-18-44",0.226298749446869,2,64,18,44
"S2-64-18-46",0.338224202394485,2,64,18,46
"S2-64-19-31",0.394883006811142,2,64,19,31
"S2-64-19-32",0.275548666715622,2,64,19,32
"S2-64-19-34",0.210314199328423,2,64,19,34
"S2-64-19-35",0.307838678359985,2,64,19,35
"S2-64-19-36",0.436815053224564,2,64,19,36
"S2-64-19-37",0.533705174922943,2,64,19,37
"S2-64-19-38",0.321635007858276,2,64,19,38
"S2-64-19-40",0.334446102380753,2,64,19,40
"S2-64-19-41",0.538799107074738,2,64,19,41
"S2-64-19-42",0.579918742179871,2,64,19,42
"S2-64-19-43",0.298483520746231,2,64,19,43
"S2-64-19-45",0.25044646859169,2,64,19,45
"S2-64-19-46",0.317260265350342,2,64,19,46
"S2-64-20-31",0.261386454105377,2,64,20,31
"S2-64-20-33",0.297159880399704,2,64,20,33
"S2-64-20-34",0.276563853025436,2,64,20,34
"S2-64-20-36",0.471578180789948,2,64,20,36
"S2-64-20-37",0.453215807676315,2,64,20,37
"S2-64-20-39",0.234036147594452,2,64,20,39
"S2-64-20-41",0.423009216785431,2,64,20,41
"S2-64-20-42",0.547629654407501,2,64,20,42
"S2-64-20-43",0.308101207017899,2,64,20,43
"S2-64-20-45",0.332931578159332,2,64,20,45
"S2-64-20-46",0.348064363002777,2,64,20,46
"S2-64-21-28",0.264245748519897,2,64,21,28
"S2-64-21-31",0.212509036064148,2,64,21,31
"S2-64-21-32",0.225460559129715,2,64,21,32
"S2-64-21-33",0.275819540023804,2,64,21,33
"S2-64-21-35",0.211655557155609,2,64,21,35
"S2-64-21-38",0.57488089799881,2,64,21,38
"S2-64-21-39",0.806610465049744,2,64,21,39
"S2-64-21-40",0.485281139612198,2,64,21,40
"S2-64-21-45",0.363729983568192,2,64,21,45
"S2-64-21-46",0.450194180011749,2,64,21,46
"S2-64-22-28",0.274918019771576,2,64,22,28
"S2-64-22-31",0.276427984237671,2,64,22,31
"S2-64-22-32",0.517517328262329,2,64,22,32
"S2-64-22-33",0.74477744102478,2,64,22,33
"S2-64-22-34",0.731757342815399,2,64,22,34
"S2-64-22-35",0.76968264579773,2,64,22,35
"S2-64-22-37",0.232896044850349,2,64,22,37
"S2-64-22-38",0.818445146083832,2,64,22,38
"S2-64-22-39",0.86229932308197,2,64,22,39
"S2-64-22-40",0.266165345907211,2,64,22,40
"S2-64-22-46",0.376005798578262,2,64,22,46
"S2-64-22-47",0.392315894365311,2,64,22,47
"S2-64-23-28",0.284256190061569,2,64,23,28
"S2-64-23-30",0.217116370797157,2,64,23,30
"S2-64-23-31",0.607148289680481,2,64,23,31
"S2-64-23-32",0.664933621883392,2,64,23,32
"S2-64-23-34",0.9627845287323,2,64,23,34
"S2-64-23-35",0.924745261669159,2,64,23,35
"S2-64-23-36",0.741110742092133,2,64,23,36
"S2-64-23-37",0.742893278598785,2,64,23,37
"S2-64-23-38",1.01651036739349,2,64,23,38
"S2-64-23-40",0.530957937240601,2,64,23,40
"S2-64-23-41",0.863281071186066,2,64,23,41
"S2-64-23-42",1.10069847106934,2,64,23,42
"S2-64-23-43",1.17483031749725,2,64,23,43
"S2-64-23-44",0.652848064899445,2,64,23,44
"S2-64-23-46",0.434724360704422,2,64,23,46
"S2-64-23-47",0.474022537469864,2,64,23,47
"S2-64-24-28",0.230532005429268,2,64,24,28
"S2-64-24-31",0.363567680120468,2,64,24,31
"S2-64-24-32",0.45210474729538,2,64,24,32
"S2-64-24-33",0.731545865535736,2,64,24,33
"S2-64-24-34",0.850722908973694,2,64,24,34
"S2-64-24-35",0.899899125099182,2,64,24,35
"S2-64-24-37",1.08371043205261,2,64,24,37
"S2-64-24-38",0.951107025146484,2,64,24,38
"S2-64-24-39",0.780765175819397,2,64,24,39
"S2-64-24-41",0.683395504951477,2,64,24,41
"S2-64-24-42",0.745851933956146,2,64,24,42
"S2-64-24-43",1.02459895610809,2,64,24,43
"S2-64-24-44",0.585835695266724,2,64,24,44
"S2-64-24-45",0.353998184204102,2,64,24,45
"S2-64-24-46",0.538739323616028,2,64,24,46
"S2-64-24-48",0.400779366493225,2,64,24,48
"S2-64-25-28",0.301127642393112,2,64,25,28
"S2-64-25-29",0.258138477802277,2,64,25,29
"S2-64-25-34",0.318501621484756,2,64,25,34
"S2-64-25-35",0.66463428735733,2,64,25,35
"S2-64-25-36",0.851812422275543,2,64,25,36
"S2-64-25-37",0.817571103572845,2,64,25,37
"S2-64-25-38",0.479708284139633,2,64,25,38
"S2-64-25-39",0.432594895362854,2,64,25,39
"S2-64-25-40",0.567602932453156,2,64,25,40
"S2-64-25-41",0.291054874658585,2,64,25,41
"S2-64-25-42",0.257096737623215,2,64,25,42
"S2-64-25-43",0.422648906707764,2,64,25,43
"S2-64-25-44",0.450943529605865,2,64,25,44
"S2-64-25-45",0.594640731811523,2,64,25,45
"S2-64-25-46",0.503631889820099,2,64,25,46
"S2-64-25-48",0.331350207328796,2,64,25,48
"S2-64-25-49",0.280588656663895,2,64,25,49
"S2-64-26-27",0.340621590614319,2,64,26,27
"S2-64-26-28",0.263727992773056,2,64,26,28
"S2-64-26-29",0.237469673156738,2,64,26,29
"S2-64-26-30",0.489741325378418,2,64,26,30
"S2-64-26-31",0.47728618979454,2,64,26,31
"S2-64-26-32",0.450073897838593,2,64,26,32
"S2-64-26-36",0.344185352325439,2,64,26,36
"S2-64-26-39",0.485051095485687,2,64,26,39
"S2-64-26-40",0.653811633586884,2,64,26,40
"S2-64-26-41",0.230985447764397,2,64,26,41
"S2-64-26-42",0.414522349834442,2,64,26,42
"S2-64-26-43",0.801069557666779,2,64,26,43
"S2-64-26-44",0.763968229293823,2,64,26,44
"S2-64-26-45",0.507552146911621,2,64,26,45
"S2-64-26-46",0.414603352546692,2,64,26,46
"S2-64-26-47",0.217035248875618,2,64,26,47
"S2-64-26-48",0.263277888298035,2,64,26,48
"S2-64-26-49",0.226580485701561,2,64,26,49
"S2-64-27-29",0.432375848293304,2,64,27,29
"S2-64-27-30",0.631731271743774,2,64,27,30
"S2-64-27-31",0.603159368038177,2,64,27,31
"S2-64-27-32",0.579792022705078,2,64,27,32
"S2-64-27-33",0.36159074306488,2,64,27,33
"S2-64-27-38",0.293689399957657,2,64,27,38
"S2-64-27-39",0.919504046440124,2,64,27,39
"S2-64-27-40",0.920092582702637,2,64,27,40
"S2-64-27-41",0.266857773065567,2,64,27,41
"S2-64-27-43",0.643146932125092,2,64,27,43
"S2-64-27-44",0.649751543998718,2,64,27,44
"S2-64-27-45",0.348307251930237,2,64,27,45
"S2-64-28-29",0.356071293354034,2,64,28,29
"S2-64-28-30",0.477624088525772,2,64,28,30
"S2-64-28-31",0.467493712902069,2,64,28,31
"S2-64-28-32",0.565580785274506,2,64,28,32
"S2-64-28-33",0.585209667682648,2,64,28,33
"S2-64-28-34",0.477704077959061,2,64,28,34
"S2-64-28-38",0.430426508188248,2,64,28,38
"S2-64-28-39",0.995126068592072,2,64,28,39
"S2-64-28-40",0.855191051959991,2,64,28,40
"S2-64-29-31",0.280823469161987,2,64,29,31
"S2-64-29-32",0.437867671251297,2,64,29,32
"S2-64-29-33",0.600893676280975,2,64,29,33
"S2-64-29-34",0.604276359081268,2,64,29,34
"S2-64-29-35",0.211135357618332,2,64,29,35
"S2-64-29-38",0.492003053426743,2,64,29,38
"S2-64-29-39",0.835810899734497,2,64,29,39
"S2-64-29-40",0.275743186473846,2,64,29,40
"S2-64-29-43",0.547719478607178,2,64,29,43
"S2-64-29-44",0.513795971870422,2,64,29,44
"S2-64-29-46",0.477067321538925,2,64,29,46
"S2-64-30-28",0.280186682939529,2,64,30,28
"S2-64-30-29",0.216451033949852,2,64,30,29
"S2-64-30-31",0.224142894148827,2,64,30,31
"S2-64-30-32",0.400328487157822,2,64,30,32
"S2-64-30-33",0.555882751941681,2,64,30,33
"S2-64-30-34",0.650323629379272,2,64,30,34
"S2-64-30-35",0.365045815706253,2,64,30,35
"S2-64-30-38",0.738552689552307,2,64,30,38
"S2-64-30-39",0.697017550468445,2,64,30,39
"S2-64-30-43",0.649512648582458,2,64,30,43
"S2-64-30-44",0.611264765262604,2,64,30,44
"S2-64-30-46",0.505540311336517,2,64,30,46
"S2-64-30-48",0.240144222974777,2,64,30,48
"S2-64-31-27",0.296469300985336,2,64,31,27
"S2-64-31-28",0.30921858549118,2,64,31,28
"S2-64-31-29",0.298234611749649,2,64,31,29
"S2-64-31-32",0.271717637777328,2,64,31,32
"S2-64-31-33",0.433710396289825,2,64,31,33
"S2-64-31-34",0.607519865036011,2,64,31,34
"S2-64-31-35",0.379808694124222,2,64,31,35
"S2-64-31-38",0.793976366519928,2,64,31,38
"S2-64-31-39",0.703799247741699,2,64,31,39
"S2-64-31-40",0.223503023386002,2,64,31,40
"S2-64-31-43",0.448991984128952,2,64,31,43
"S2-64-31-44",0.415517032146454,2,64,31,44
"S2-64-32-27",0.267908781766891,2,64,32,27
"S2-64-32-34",0.241792559623718,2,64,32,34
"S2-64-32-38",0.633256554603577,2,64,32,38
"S2-64-32-39",0.585508167743683,2,64,32,39
"S2-64-32-40",0.255868583917618,2,64,32,40
"S2-64-33-26",0.249354466795921,2,64,33,26
"S2-64-33-27",0.242724075913429,2,64,33,27
"S2-64-33-38",0.257380664348602,2,64,33,38
"S2-64-33-39",0.312598019838333,2,64,33,39
"S2-64-33-40",0.201202258467674,2,64,33,40
"S2-64-34-26",0.347765862941742,2,64,34,26
"S2-64-34-27",0.296751290559769,2,64,34,27
"S2-64-35-26",0.297999352216721,2,64,35,26
"S2-64-35-27",0.369182348251343,2,64,35,27
"S2-64-35-30",0.240482777357101,2,64,35,30
"S2-64-36-26",0.255050718784332,2,64,36,26
"S2-64-36-27",0.372027546167374,2,64,36,27
"S2-64-36-29",0.214544266462326,2,64,36,29
"S2-64-36-30",0.338647544384003,2,64,36,30
"S2-64-36-31",0.290753215551376,2,64,36,31
"S2-64-37-25",0.32250389456749,2,64,37,25
"S2-64-37-26",0.253546565771103,2,64,37,26
"S2-64-37-27",0.289088100194931,2,64,37,27
"S2-64-37-28",0.276726275682449,2,64,37,28
"S2-64-37-29",0.300795882940292,2,64,37,29
"S2-64-37-30",0.451642245054245,2,64,37,30
"S2-64-37-31",0.532386183738708,2,64,37,31
"S2-64-37-32",0.314556807279587,2,64,37,32
"S2-64-38-26",0.287526875734329,2,64,38,26
"S2-64-38-28",0.22037898004055,2,64,38,28
"S2-64-38-29",0.364764869213104,2,64,38,29
"S2-64-38-30",0.438929349184036,2,64,38,30
"S2-64-38-31",0.54718291759491,2,64,38,31
"S2-64-38-32",0.46587461233139,2,64,38,32
"S2-64-39-29",0.25527411699295,2,64,39,29
"S2-64-39-30",0.358620405197144,2,64,39,30
"S2-64-39-31",0.494499623775482,2,64,39,31
"S2-64-39-32",0.432333290576935,2,64,39,32
"S2-64-40-25",0.201504811644554,2,64,40,25
"S2-64-40-30",0.40754970908165,2,64,40,30
"S2-64-40-31",0.426420480012894,2,64,40,31
"S2-64-40-32",0.353322356939316,2,64,40,32
"S2-64-41-30",0.43059515953064,2,64,41,30
"S2-64-41-31",0.32978230714798,2,64,41,31
"S2-64-41-32",0.28579568862915,2,64,41,32
"S2-64-42-29",0.257377505302429,2,64,42,29
"S2-64-42-30",0.288555175065994,2,64,42,30
"S2-65-17-44",0.273671299219131,2,65,17,44
"S2-65-18-36",0.451961606740952,2,65,18,36
"S2-65-18-38",0.414646744728088,2,65,18,38
"S2-65-18-39",0.292458653450012,2,65,18,39
"S2-65-18-40",0.358114242553711,2,65,18,40
"S2-65-18-41",0.33399897813797,2,65,18,41
"S2-65-18-42",0.235080704092979,2,65,18,42
"S2-65-18-43",0.368046790361404,2,65,18,43
"S2-65-18-44",0.316863059997559,2,65,18,44
"S2-65-18-45",0.294066250324249,2,65,18,45
"S2-65-18-46",0.328688621520996,2,65,18,46
"S2-65-18-47",0.367638498544693,2,65,18,47
"S2-65-19-34",0.343061119318008,2,65,19,34
"S2-65-19-35",0.385516464710236,2,65,19,35
"S2-65-19-36",0.416195958852768,2,65,19,36
"S2-65-19-37",0.444113612174988,2,65,19,37
"S2-65-19-38",0.334601283073425,2,65,19,38
"S2-65-19-39",0.24593012034893,2,65,19,39
"S2-65-19-40",0.349149793386459,2,65,19,40
"S2-65-19-41",0.463280975818634,2,65,19,41
"S2-65-19-42",0.50763863325119,2,65,19,42
"S2-65-19-43",0.356399148702621,2,65,19,43
"S2-65-19-44",0.21023491024971,2,65,19,44
"S2-65-19-45",0.336704432964325,2,65,19,45
"S2-65-19-46",0.389362096786499,2,65,19,46
"S2-65-19-47",0.233909770846367,2,65,19,47
"S2-65-20-33",0.212599858641624,2,65,20,33
"S2-65-20-34",0.283287048339844,2,65,20,34
"S2-65-20-36",0.261640906333923,2,65,20,36
"S2-65-20-37",0.287033170461655,2,65,20,37
"S2-65-20-38",0.28857284784317,2,65,20,38
"S2-65-20-39",0.593437135219574,2,65,20,39
"S2-65-20-40",0.303865820169449,2,65,20,40
"S2-65-20-41",0.394963890314102,2,65,20,41
"S2-65-20-42",0.55298900604248,2,65,20,42
"S2-65-20-43",0.415063351392746,2,65,20,43
"S2-65-20-45",0.367319911718369,2,65,20,45
"S2-65-20-46",0.443679541349411,2,65,20,46
"S2-65-21-37",0.24337200820446,2,65,21,37
"S2-65-21-38",0.593409776687622,2,65,21,38
"S2-65-21-39",0.837030172348022,2,65,21,39
"S2-65-21-40",0.242995336651802,2,65,21,40
"S2-65-21-45",0.453468680381775,2,65,21,45
"S2-65-21-46",0.465581178665161,2,65,21,46
"S2-65-22-31",0.340926975011826,2,65,22,31
"S2-65-22-33",0.490969061851501,2,65,22,33
"S2-65-22-34",0.582837343215942,2,65,22,34
"S2-65-22-36",0.213590145111084,2,65,22,36
"S2-65-22-37",0.263156056404114,2,65,22,37
