"model1","model2","correlation","metric"
"visformer_small_classification","xcit_nano_12_p16_224_classification",0.869624306608088,"wrsa"
"visformer_small_classification","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.900724927676494,"wrsa"
"visformer_small_classification","ViT-L-CLIP_slip",0.78828611383299,"wrsa"
"visformer_small_classification","resmlp_big_24_224_in22ft1k_classification",0.904108582636118,"wrsa"
"visformer_small_classification","pit_ti_224_classification",0.899662139281289,"wrsa"
"visformer_small_classification","swin_large_patch4_window7_224_in22k_classification",0.903491655946413,"wrsa"
"visformer_small_classification","resnet101_classification",0.882452894083509,"wrsa"
"visformer_small_classification","vit_small_patch16_224_classification",0.857521211408396,"wrsa"
"visformer_small_classification","convit_tiny_classification",0.903494638767856,"wrsa"
"visformer_small_classification","inception_v3_classification",0.883503796593293,"wrsa"
"visformer_small_classification","RegNet-32Gf-SEER-INFT_seer",0.904519490236416,"wrsa"
"visformer_small_classification","vit_large_patch16_224_in21k_classification",0.833321724887229,"wrsa"
"visformer_small_classification","RegNet-128Gf-SEER-INFT_seer",0.88303168492308,"wrsa"
"visformer_small_classification","ViT-L-CLIP-CC12M_slip",0.829199885535208,"wrsa"
"visformer_small_classification","BiT-Expert-ResNet-V2-Flower_bit_expert",0.872831247275895,"wrsa"
"visformer_small_classification","gmlp_s16_224_classification",0.871686685433439,"wrsa"
"visformer_small_classification","cspresnet50_classification",0.897174765762203,"wrsa"
"visformer_small_classification","resmlp_24_224_classification",0.903073522843805,"wrsa"
"visformer_small_classification","swin_large_patch4_window7_224_classification",0.885993059011229,"wrsa"
"mixer_l16_224_in21k_classification","dino_vitb16_selfsupervised",0.883286332445607,"wrsa"
"mixer_l16_224_in21k_classification","gmixer_24_224_classification",0.907967070587513,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-SimCLR_selfsupervised",0.903316023836604,"wrsa"
"mixer_l16_224_in21k_classification","convmixer_768_32_classification",0.896404376246886,"wrsa"
"mixer_l16_224_in21k_classification","vit_base_patch32_224_classification",0.884390317803739,"wrsa"
"mixer_l16_224_in21k_classification","vgg16_classification",0.880335110688965,"wrsa"
"mixer_l16_224_in21k_classification","googlenet_classification",0.890663191698379,"wrsa"
"mixer_l16_224_in21k_classification","vit_base_patch16_224_in21k_classification",0.863127603134725,"wrsa"
"mixer_l16_224_in21k_classification","hardcorenas_f_classification",0.902550732885582,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-PIRL_selfsupervised",0.899198335630789,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-DeepClusterV2-2x224+6x96_selfsupervised",0.898631709540249,"wrsa"
"mixer_l16_224_in21k_classification","dino_resnet50_selfsupervised",0.907192250657308,"wrsa"
"mixer_l16_224_in21k_classification","mobilenet_v2_classification",0.89640085469935,"wrsa"
"mixer_l16_224_in21k_classification","pit_b_224_classification",0.87687947627105,"wrsa"
"mixer_l16_224_in21k_classification","mixer_b16_224_in21k_classification",0.910643624897622,"wrsa"
"mixer_l16_224_in21k_classification","RN50_clip",0.898531848505595,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Mammal_bit_expert",0.909133712638092,"wrsa"
"mixer_l16_224_in21k_classification","RegNet-64Gf-SEER_seer",0.910111074991585,"wrsa"
"mixer_l16_224_in21k_classification","mixer_l16_224_classification",0.917244779093217,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Animal_bit_expert",0.909651586088796,"wrsa"
"mixer_l16_224_in21k_classification","densenet121_classification",0.896646535228099,"wrsa"
"mixer_l16_224_in21k_classification","ViT-S-CLIP_slip",0.847864666195744,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Object_bit_expert",0.912895937913723,"wrsa"
"mixer_l16_224_in21k_classification","tnt_s_patch16_224_classification",0.889257999714449,"wrsa"
"mixer_l16_224_in21k_classification","swin_base_patch4_window7_224_in22k_classification",0.889440125774361,"wrsa"
"mixer_l16_224_in21k_classification","ViT-B-SimCLR_slip",0.903520489860601,"wrsa"
"mixer_l16_224_in21k_classification","efficientnet_b1_classification",0.883029184223074,"wrsa"
"mixer_l16_224_in21k_classification","RegNet-32Gf-SEER_seer",0.91715136433156,"wrsa"
"mixer_l16_224_in21k_classification","vit_base_patch32_224_in21k_classification",0.86626307250662,"wrsa"
"mixer_l16_224_in21k_classification","ghostnet_100_classification",0.897854324286559,"wrsa"
"mixer_l16_224_in21k_classification","jx_nest_tiny_classification",0.910171274586432,"wrsa"
"mixer_l16_224_in21k_classification","ViT-B/16_clip",0.863473807403431,"wrsa"
"mixer_l16_224_in21k_classification","mask_rcnn_R_50_FPN_3x_segmentation",0.878450263684353,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L-SLIP-CC12M_slip",0.894760287930311,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.911614796507093,"wrsa"
"mixer_l16_224_in21k_classification","coat_lite_tiny_classification",0.894648523678086,"wrsa"
"mixer_l16_224_in21k_classification","vit_small_patch32_224_in21k_classification",0.87757507468743,"wrsa"
"mixer_l16_224_in21k_classification","resnet18_classification",0.87740166630816,"wrsa"
"mixer_l16_224_in21k_classification","convnext_base_in22k_classification",0.915413823081147,"wrsa"
"mixer_l16_224_in21k_classification","mixer_b16_224_classification",0.911006484324121,"wrsa"
"mixer_l16_224_in21k_classification","resmlp_big_24_224_classification",0.918850700055968,"wrsa"
"mixer_l16_224_in21k_classification","mobilenetv3_large_100_classification",0.911236323970128,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.894012163398141,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Relation_bit_expert",0.910255881563461,"wrsa"
"mixer_l16_224_in21k_classification","xception_classification",0.887464639959836,"wrsa"
"mixer_l16_224_in21k_classification","efficientnet_b3_classification",0.89442751630437,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-BarlowTwins-BS2048_selfsupervised",0.891155953876332,"wrsa"
"mixer_l16_224_in21k_classification","resmlp_36_224_classification",0.911481424635711,"wrsa"
"mixer_l16_224_in21k_classification","nf_resnet50_classification",0.902607349556739,"wrsa"
"mixer_l16_224_in21k_classification","levit_128_classification",0.912030779388192,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.902447183823066,"wrsa"
"mixer_l16_224_in21k_classification","resmlp_12_224_classification",0.898222321329402,"wrsa"
"mixer_l16_224_in21k_classification","nfnet_l0_classification",0.889179976304984,"wrsa"
"mixer_l16_224_in21k_classification","retinanet_R_50_FPN_3x_detection",0.873822062407216,"wrsa"
"mixer_l16_224_in21k_classification","yolov5s_yolo",0.884515653391142,"wrsa"
"mixer_l16_224_in21k_classification","ViT-S-SimCLR_slip",0.910122409819154,"wrsa"
"mixer_l16_224_in21k_classification","swin_base_patch4_window7_224_classification",0.861240119595315,"wrsa"
"mixer_l16_224_in21k_classification","ViT-B-SLIP_slip",0.89164249674454,"wrsa"
"mixer_l16_224_in21k_classification","convnext_base_classification",0.879237316078132,"wrsa"
"mixer_l16_224_in21k_classification","yolov5m_yolo",0.88689940194665,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Vehicle_bit_expert",0.904041496811386,"wrsa"
"mixer_l16_224_in21k_classification","ViT-S-SLIP_slip",0.891027951920942,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L/14_clip",0.839641192344354,"wrsa"
"mixer_l16_224_in21k_classification","alexnet_classification",0.86569403997074,"wrsa"
"mixer_l16_224_in21k_classification","ResNet50-ClusterFit-16K-RotNet_selfsupervised",0.871367351129648,"wrsa"
"mixer_l16_224_in21k_classification","semnasnet_100_classification",0.888604475363916,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L-SimCLR_slip",0.891528373022498,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Bird_bit_expert",0.89342020818411,"wrsa"
"mixer_l16_224_in21k_classification","squeezenet1_0_classification",0.856855537986195,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Food_bit_expert",0.893470816760661,"wrsa"
"mixer_l16_224_in21k_classification","RegNet-128Gf-SEER_seer",0.91131695651374,"wrsa"
"mixer_l16_224_in21k_classification","vit_base_r50_s16_224_in21k_classification",0.880220972206522,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L-SLIP_slip",0.881751893556953,"wrsa"
"mixer_l16_224_in21k_classification","dla34_classification",0.899168543246046,"wrsa"
"mixer_l16_224_in21k_classification","RN101_clip",0.890940996289364,"wrsa"
"mixer_l16_224_in21k_classification","eca_nfnet_l0_classification",0.883029865507946,"wrsa"
"mixer_l16_224_in21k_classification","regnety_064_classification",0.861683064295724,"wrsa"
"mixer_l16_224_in21k_classification","hardcorenas_a_classification",0.897106505550299,"wrsa"
"mixer_l16_224_in21k_classification","vit_large_patch16_224_classification",0.861962764570016,"wrsa"
"mixer_l16_224_in21k_classification","vit_base_patch16_224_classification",0.850739027645496,"wrsa"
"mixer_l16_224_in21k_classification","convnext_large_in22k_classification",0.867453896815496,"wrsa"
"mixer_l16_224_in21k_classification","crossvit_base_240_classification",0.897167995367384,"wrsa"
"mixer_l16_224_in21k_classification","resnet50_classification",0.881262795727317,"wrsa"
"mixer_l16_224_in21k_classification","xcit_nano_12_p8_224_classification",0.900074654200276,"wrsa"
"mixer_l16_224_in21k_classification","vit_small_patch16_224_in21k_classification",0.876859941173112,"wrsa"
"mixer_l16_224_in21k_classification","swin_tiny_patch4_window7_224_classification",0.895408394162316,"wrsa"
"mixer_l16_224_in21k_classification","faster_rcnn_R_50_FPN_3x_detection",0.86119897993729,"wrsa"
"mixer_l16_224_in21k_classification","skresnext50_32x4d_classification",0.883317972649949,"wrsa"
"mixer_l16_224_in21k_classification","shufflenet_v2_x1_0_classification",0.888646825775612,"wrsa"
"mixer_l16_224_in21k_classification","keypoint_rcnn_R_50_FPN_3x_segmentation",0.842482469569401,"wrsa"
"mixer_l16_224_in21k_classification","mnasnet1_0_classification",0.894208305808,"wrsa"
"mixer_l16_224_in21k_classification","vit_small_patch32_224_classification",0.87794134623698,"wrsa"
"mixer_l16_224_in21k_classification","deit_base_patch16_224_classification",0.868531594307361,"wrsa"
"mixer_l16_224_in21k_classification","ViT-B-CLIP_slip",0.83796155930418,"wrsa"
"mixer_l16_224_in21k_classification","convit_base_classification",0.85187412873459,"wrsa"
"mixer_l16_224_in21k_classification","poolformer_s36_classification",0.906325748473706,"wrsa"
"mixer_l16_224_in21k_classification","xcit_nano_12_p16_224_classification",0.90986897508803,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.910279634666181,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L-CLIP_slip",0.802187670723187,"wrsa"
"mixer_l16_224_in21k_classification","resmlp_big_24_224_in22ft1k_classification",0.918589599650043,"wrsa"
"mixer_l16_224_in21k_classification","pit_ti_224_classification",0.890471465214429,"wrsa"
"mixer_l16_224_in21k_classification","swin_large_patch4_window7_224_in22k_classification",0.8902189189559,"wrsa"
"mixer_l16_224_in21k_classification","resnet101_classification",0.871065041499243,"wrsa"
"mixer_l16_224_in21k_classification","vit_small_patch16_224_classification",0.865586523247294,"wrsa"
"mixer_l16_224_in21k_classification","convit_tiny_classification",0.875687922739097,"wrsa"
"mixer_l16_224_in21k_classification","inception_v3_classification",0.869253149099252,"wrsa"
"mixer_l16_224_in21k_classification","RegNet-32Gf-SEER-INFT_seer",0.896575129776908,"wrsa"
"mixer_l16_224_in21k_classification","vit_large_patch16_224_in21k_classification",0.863032452328382,"wrsa"
"mixer_l16_224_in21k_classification","RegNet-128Gf-SEER-INFT_seer",0.882572762694087,"wrsa"
"mixer_l16_224_in21k_classification","ViT-L-CLIP-CC12M_slip",0.850858112493181,"wrsa"
"mixer_l16_224_in21k_classification","BiT-Expert-ResNet-V2-Flower_bit_expert",0.886718484337595,"wrsa"
"mixer_l16_224_in21k_classification","gmlp_s16_224_classification",0.906200513024256,"wrsa"
"mixer_l16_224_in21k_classification","cspresnet50_classification",0.901420190000369,"wrsa"
"mixer_l16_224_in21k_classification","resmlp_24_224_classification",0.898442429414745,"wrsa"
"mixer_l16_224_in21k_classification","swin_large_patch4_window7_224_classification",0.872909115933825,"wrsa"
"dino_vitb16_selfsupervised","gmixer_24_224_classification",0.905238252916393,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-SimCLR_selfsupervised",0.914972202732542,"wrsa"
"dino_vitb16_selfsupervised","convmixer_768_32_classification",0.863205318513877,"wrsa"
"dino_vitb16_selfsupervised","vit_base_patch32_224_classification",0.868735280486445,"wrsa"
"dino_vitb16_selfsupervised","vgg16_classification",0.877990793468133,"wrsa"
"dino_vitb16_selfsupervised","googlenet_classification",0.86631965085988,"wrsa"
"dino_vitb16_selfsupervised","vit_base_patch16_224_in21k_classification",0.877000558695302,"wrsa"
"dino_vitb16_selfsupervised","hardcorenas_f_classification",0.90691882539888,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-PIRL_selfsupervised",0.890054979177299,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-DeepClusterV2-2x224+6x96_selfsupervised",0.878202726186025,"wrsa"
"dino_vitb16_selfsupervised","dino_resnet50_selfsupervised",0.930980126785576,"wrsa"
"dino_vitb16_selfsupervised","mobilenet_v2_classification",0.877253115645014,"wrsa"
"dino_vitb16_selfsupervised","pit_b_224_classification",0.853796178856677,"wrsa"
"dino_vitb16_selfsupervised","mixer_b16_224_in21k_classification",0.878035042175159,"wrsa"
"dino_vitb16_selfsupervised","RN50_clip",0.883447686341143,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Mammal_bit_expert",0.911879287729595,"wrsa"
"dino_vitb16_selfsupervised","RegNet-64Gf-SEER_seer",0.922261878717988,"wrsa"
"dino_vitb16_selfsupervised","mixer_l16_224_classification",0.894341508803083,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Animal_bit_expert",0.914120511519636,"wrsa"
"dino_vitb16_selfsupervised","densenet121_classification",0.86816297846664,"wrsa"
"dino_vitb16_selfsupervised","ViT-S-CLIP_slip",0.880807969490393,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Object_bit_expert",0.916665255617222,"wrsa"
"dino_vitb16_selfsupervised","tnt_s_patch16_224_classification",0.861841442935503,"wrsa"
"dino_vitb16_selfsupervised","swin_base_patch4_window7_224_in22k_classification",0.89027044888261,"wrsa"
"dino_vitb16_selfsupervised","ViT-B-SimCLR_slip",0.918285084589783,"wrsa"
"dino_vitb16_selfsupervised","efficientnet_b1_classification",0.868740425663568,"wrsa"
"dino_vitb16_selfsupervised","RegNet-32Gf-SEER_seer",0.921561260065278,"wrsa"
"dino_vitb16_selfsupervised","vit_base_patch32_224_in21k_classification",0.868776909686015,"wrsa"
"dino_vitb16_selfsupervised","ghostnet_100_classification",0.886326124855111,"wrsa"
"dino_vitb16_selfsupervised","jx_nest_tiny_classification",0.882699400008671,"wrsa"
"dino_vitb16_selfsupervised","ViT-B/16_clip",0.887841386973993,"wrsa"
"dino_vitb16_selfsupervised","mask_rcnn_R_50_FPN_3x_segmentation",0.839081616035953,"wrsa"
"dino_vitb16_selfsupervised","ViT-L-SLIP-CC12M_slip",0.915637064301928,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.880926927586159,"wrsa"
"dino_vitb16_selfsupervised","coat_lite_tiny_classification",0.875384942223654,"wrsa"
"dino_vitb16_selfsupervised","vit_small_patch32_224_in21k_classification",0.833314719878499,"wrsa"
"dino_vitb16_selfsupervised","resnet18_classification",0.847218610671944,"wrsa"
"dino_vitb16_selfsupervised","convnext_base_in22k_classification",0.89109636702661,"wrsa"
"dino_vitb16_selfsupervised","mixer_b16_224_classification",0.901066516589142,"wrsa"
"dino_vitb16_selfsupervised","resmlp_big_24_224_classification",0.914582019870452,"wrsa"
"dino_vitb16_selfsupervised","mobilenetv3_large_100_classification",0.900795149731954,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.894606612477281,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Relation_bit_expert",0.910138292746829,"wrsa"
"dino_vitb16_selfsupervised","xception_classification",0.837652872532159,"wrsa"
"dino_vitb16_selfsupervised","efficientnet_b3_classification",0.878144418699341,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-BarlowTwins-BS2048_selfsupervised",0.875851652019679,"wrsa"
"dino_vitb16_selfsupervised","resmlp_36_224_classification",0.909111609068172,"wrsa"
"dino_vitb16_selfsupervised","nf_resnet50_classification",0.897762111805488,"wrsa"
"dino_vitb16_selfsupervised","levit_128_classification",0.89864100482033,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.912121865023264,"wrsa"
"dino_vitb16_selfsupervised","resmlp_12_224_classification",0.893215671210486,"wrsa"
"dino_vitb16_selfsupervised","nfnet_l0_classification",0.891749191993719,"wrsa"
"dino_vitb16_selfsupervised","retinanet_R_50_FPN_3x_detection",0.856549546077918,"wrsa"
"dino_vitb16_selfsupervised","yolov5s_yolo",0.869855414235479,"wrsa"
"dino_vitb16_selfsupervised","ViT-S-SimCLR_slip",0.917971542697489,"wrsa"
"dino_vitb16_selfsupervised","swin_base_patch4_window7_224_classification",0.881430746118092,"wrsa"
"dino_vitb16_selfsupervised","ViT-B-SLIP_slip",0.911827670946641,"wrsa"
"dino_vitb16_selfsupervised","convnext_base_classification",0.873421613977243,"wrsa"
"dino_vitb16_selfsupervised","yolov5m_yolo",0.882234677634936,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Vehicle_bit_expert",0.908072559405148,"wrsa"
"dino_vitb16_selfsupervised","ViT-S-SLIP_slip",0.905717744193973,"wrsa"
"dino_vitb16_selfsupervised","ViT-L/14_clip",0.866650820527353,"wrsa"
"dino_vitb16_selfsupervised","alexnet_classification",0.844659126580344,"wrsa"
"dino_vitb16_selfsupervised","ResNet50-ClusterFit-16K-RotNet_selfsupervised",0.852803263187581,"wrsa"
"dino_vitb16_selfsupervised","semnasnet_100_classification",0.885495062503873,"wrsa"
"dino_vitb16_selfsupervised","ViT-L-SimCLR_slip",0.902021948300933,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Bird_bit_expert",0.88896069134439,"wrsa"
"dino_vitb16_selfsupervised","squeezenet1_0_classification",0.83722814196212,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Food_bit_expert",0.888421474043449,"wrsa"
"dino_vitb16_selfsupervised","RegNet-128Gf-SEER_seer",0.922650701804598,"wrsa"
"dino_vitb16_selfsupervised","vit_base_r50_s16_224_in21k_classification",0.865386005597232,"wrsa"
"dino_vitb16_selfsupervised","ViT-L-SLIP_slip",0.877303219198211,"wrsa"
"dino_vitb16_selfsupervised","dla34_classification",0.873618397652628,"wrsa"
"dino_vitb16_selfsupervised","RN101_clip",0.887616100471966,"wrsa"
"dino_vitb16_selfsupervised","eca_nfnet_l0_classification",0.890744540438044,"wrsa"
"dino_vitb16_selfsupervised","regnety_064_classification",0.855505601545851,"wrsa"
"dino_vitb16_selfsupervised","hardcorenas_a_classification",0.920162409437835,"wrsa"
"dino_vitb16_selfsupervised","vit_large_patch16_224_classification",0.846079269440962,"wrsa"
"dino_vitb16_selfsupervised","vit_base_patch16_224_classification",0.879153242425323,"wrsa"
"dino_vitb16_selfsupervised","convnext_large_in22k_classification",0.883922044530842,"wrsa"
"dino_vitb16_selfsupervised","crossvit_base_240_classification",0.867182596467022,"wrsa"
"dino_vitb16_selfsupervised","resnet50_classification",0.86627952036078,"wrsa"
"dino_vitb16_selfsupervised","xcit_nano_12_p8_224_classification",0.913758932031027,"wrsa"
"dino_vitb16_selfsupervised","vit_small_patch16_224_in21k_classification",0.864463368560194,"wrsa"
"dino_vitb16_selfsupervised","swin_tiny_patch4_window7_224_classification",0.887206355878719,"wrsa"
"dino_vitb16_selfsupervised","faster_rcnn_R_50_FPN_3x_detection",0.838304278081857,"wrsa"
"dino_vitb16_selfsupervised","skresnext50_32x4d_classification",0.858125449990095,"wrsa"
"dino_vitb16_selfsupervised","shufflenet_v2_x1_0_classification",0.853566151243768,"wrsa"
"dino_vitb16_selfsupervised","keypoint_rcnn_R_50_FPN_3x_segmentation",0.815572545984529,"wrsa"
"dino_vitb16_selfsupervised","mnasnet1_0_classification",0.89002061451499,"wrsa"
"dino_vitb16_selfsupervised","vit_small_patch32_224_classification",0.841420141364341,"wrsa"
"dino_vitb16_selfsupervised","deit_base_patch16_224_classification",0.854484537675918,"wrsa"
"dino_vitb16_selfsupervised","ViT-B-CLIP_slip",0.870796531447782,"wrsa"
"dino_vitb16_selfsupervised","convit_base_classification",0.882617244269923,"wrsa"
"dino_vitb16_selfsupervised","poolformer_s36_classification",0.892689369496091,"wrsa"
"dino_vitb16_selfsupervised","xcit_nano_12_p16_224_classification",0.901783515017317,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.910109446642754,"wrsa"
"dino_vitb16_selfsupervised","ViT-L-CLIP_slip",0.842773803339399,"wrsa"
"dino_vitb16_selfsupervised","resmlp_big_24_224_in22ft1k_classification",0.930415006188325,"wrsa"
"dino_vitb16_selfsupervised","pit_ti_224_classification",0.8629176482598,"wrsa"
"dino_vitb16_selfsupervised","swin_large_patch4_window7_224_in22k_classification",0.88401480023219,"wrsa"
"dino_vitb16_selfsupervised","resnet101_classification",0.830102571503836,"wrsa"
"dino_vitb16_selfsupervised","vit_small_patch16_224_classification",0.866077278256483,"wrsa"
"dino_vitb16_selfsupervised","convit_tiny_classification",0.851398487222507,"wrsa"
"dino_vitb16_selfsupervised","inception_v3_classification",0.857760105612653,"wrsa"
"dino_vitb16_selfsupervised","RegNet-32Gf-SEER-INFT_seer",0.863086376137221,"wrsa"
"dino_vitb16_selfsupervised","vit_large_patch16_224_in21k_classification",0.881285917404184,"wrsa"
"dino_vitb16_selfsupervised","RegNet-128Gf-SEER-INFT_seer",0.856823605491628,"wrsa"
"dino_vitb16_selfsupervised","ViT-L-CLIP-CC12M_slip",0.831432659625552,"wrsa"
"dino_vitb16_selfsupervised","BiT-Expert-ResNet-V2-Flower_bit_expert",0.882588239929609,"wrsa"
"dino_vitb16_selfsupervised","gmlp_s16_224_classification",0.88699941479965,"wrsa"
"dino_vitb16_selfsupervised","cspresnet50_classification",0.885487528271818,"wrsa"
"dino_vitb16_selfsupervised","resmlp_24_224_classification",0.903730572946692,"wrsa"
"dino_vitb16_selfsupervised","swin_large_patch4_window7_224_classification",0.868200527714536,"wrsa"
"gmixer_24_224_classification","ResNet50-SimCLR_selfsupervised",0.922174156120672,"wrsa"
"gmixer_24_224_classification","convmixer_768_32_classification",0.910847342294416,"wrsa"
"gmixer_24_224_classification","vit_base_patch32_224_classification",0.89137392806189,"wrsa"
"gmixer_24_224_classification","vgg16_classification",0.904541916390771,"wrsa"
"gmixer_24_224_classification","googlenet_classification",0.908759381394693,"wrsa"
"gmixer_24_224_classification","vit_base_patch16_224_in21k_classification",0.876207073339806,"wrsa"
"gmixer_24_224_classification","hardcorenas_f_classification",0.911482524644773,"wrsa"
"gmixer_24_224_classification","ResNet50-PIRL_selfsupervised",0.913649232154629,"wrsa"
"gmixer_24_224_classification","ResNet50-DeepClusterV2-2x224+6x96_selfsupervised",0.921317522665768,"wrsa"
"gmixer_24_224_classification","dino_resnet50_selfsupervised",0.928988400557083,"wrsa"
"gmixer_24_224_classification","mobilenet_v2_classification",0.920000955791622,"wrsa"
"gmixer_24_224_classification","pit_b_224_classification",0.904630054904849,"wrsa"
"gmixer_24_224_classification","mixer_b16_224_in21k_classification",0.881184465173716,"wrsa"
"gmixer_24_224_classification","RN50_clip",0.915975466457793,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Mammal_bit_expert",0.935205107624354,"wrsa"
"gmixer_24_224_classification","RegNet-64Gf-SEER_seer",0.924327390738517,"wrsa"
"gmixer_24_224_classification","mixer_l16_224_classification",0.930304924151447,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Animal_bit_expert",0.937428557644054,"wrsa"
"gmixer_24_224_classification","densenet121_classification",0.919133221415818,"wrsa"
"gmixer_24_224_classification","ViT-S-CLIP_slip",0.864379394173663,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Object_bit_expert",0.94120765745889,"wrsa"
"gmixer_24_224_classification","tnt_s_patch16_224_classification",0.899818040106745,"wrsa"
"gmixer_24_224_classification","swin_base_patch4_window7_224_in22k_classification",0.912956732652221,"wrsa"
"gmixer_24_224_classification","ViT-B-SimCLR_slip",0.92198476577406,"wrsa"
"gmixer_24_224_classification","efficientnet_b1_classification",0.901094599895099,"wrsa"
"gmixer_24_224_classification","RegNet-32Gf-SEER_seer",0.92965615625475,"wrsa"
"gmixer_24_224_classification","vit_base_patch32_224_in21k_classification",0.864375210962585,"wrsa"
"gmixer_24_224_classification","ghostnet_100_classification",0.911310632765127,"wrsa"
"gmixer_24_224_classification","jx_nest_tiny_classification",0.927712258262225,"wrsa"
"gmixer_24_224_classification","ViT-B/16_clip",0.876252202414603,"wrsa"
"gmixer_24_224_classification","mask_rcnn_R_50_FPN_3x_segmentation",0.88564490378954,"wrsa"
"gmixer_24_224_classification","ViT-L-SLIP-CC12M_slip",0.902409678488193,"wrsa"
"gmixer_24_224_classification","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.925485933518444,"wrsa"
"gmixer_24_224_classification","coat_lite_tiny_classification",0.920520357172025,"wrsa"
"gmixer_24_224_classification","vit_small_patch32_224_in21k_classification",0.865321906799408,"wrsa"
"gmixer_24_224_classification","resnet18_classification",0.903485522924187,"wrsa"
"gmixer_24_224_classification","convnext_base_in22k_classification",0.929005277817028,"wrsa"
"gmixer_24_224_classification","mixer_b16_224_classification",0.921471208253408,"wrsa"
"gmixer_24_224_classification","resmlp_big_24_224_classification",0.94114950954421,"wrsa"
"gmixer_24_224_classification","mobilenetv3_large_100_classification",0.918595382371331,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.927528742990114,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Relation_bit_expert",0.94044318527839,"wrsa"
"gmixer_24_224_classification","xception_classification",0.893211129305103,"wrsa"
"gmixer_24_224_classification","efficientnet_b3_classification",0.915105810122094,"wrsa"
"gmixer_24_224_classification","ResNet50-BarlowTwins-BS2048_selfsupervised",0.91328861506245,"wrsa"
"gmixer_24_224_classification","resmlp_36_224_classification",0.953211142490304,"wrsa"
"gmixer_24_224_classification","nf_resnet50_classification",0.931307611365182,"wrsa"
"gmixer_24_224_classification","levit_128_classification",0.932481736769101,"wrsa"
"gmixer_24_224_classification","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.936955192730939,"wrsa"
"gmixer_24_224_classification","resmlp_12_224_classification",0.939427868268166,"wrsa"
"gmixer_24_224_classification","nfnet_l0_classification",0.910453172006798,"wrsa"
"gmixer_24_224_classification","retinanet_R_50_FPN_3x_detection",0.89573022353112,"wrsa"
"gmixer_24_224_classification","yolov5s_yolo",0.899756780963856,"wrsa"
"gmixer_24_224_classification","ViT-S-SimCLR_slip",0.920355645405849,"wrsa"
"gmixer_24_224_classification","swin_base_patch4_window7_224_classification",0.898132587864808,"wrsa"
