"model_string","training","depth_bin","metric","score"
"hardcorenas_f_random","Untrained",0.85,"veRSA",0.0537190042484348
"hardcorenas_f_random","Untrained",0.9,"cRSA",0.0195185877175483
"hardcorenas_f_random","Untrained",0.9,"veRSA",0.0535334954407147
"hardcorenas_f_random","Untrained",0.95,"cRSA",0.0195964687737484
"hardcorenas_f_random","Untrained",0.95,"veRSA",0.0502092984033105
"hardcorenas_f_random","Untrained",1,"cRSA",0.0179311606141958
"hardcorenas_f_random","Untrained",1,"veRSA",0.0617294094767716
"inception_v3_classification","Trained",0.55,"cRSA",0.180835540669164
"inception_v3_classification","Trained",0.55,"veRSA",0.498225002840283
"inception_v3_classification","Trained",0.6,"cRSA",0.233674603119385
"inception_v3_classification","Trained",0.6,"veRSA",0.583737371587512
"inception_v3_classification","Trained",0.65,"cRSA",0.239409573905685
"inception_v3_classification","Trained",0.65,"veRSA",0.591999817987779
"inception_v3_classification","Trained",0.7,"cRSA",0.222260388822127
"inception_v3_classification","Trained",0.7,"veRSA",0.613226198887971
"inception_v3_classification","Trained",0.75,"cRSA",0.24487884076869
"inception_v3_classification","Trained",0.75,"veRSA",0.607597928058313
"inception_v3_classification","Trained",0.8,"cRSA",0.292544382350344
"inception_v3_classification","Trained",0.8,"veRSA",0.645497341233143
"inception_v3_classification","Trained",0.85,"cRSA",0.287756158983147
"inception_v3_classification","Trained",0.85,"veRSA",0.622587364060507
"inception_v3_classification","Trained",0.9,"cRSA",0.284610057655122
"inception_v3_classification","Trained",0.9,"veRSA",0.615535992562656
"inception_v3_classification","Trained",0.95,"cRSA",0.152042985346537
"inception_v3_classification","Trained",0.95,"veRSA",0.514386622602472
"inception_v3_classification","Trained",1,"cRSA",0.161706860876456
"inception_v3_classification","Trained",1,"veRSA",0.449101995943079
"inception_v3_random","Untrained",0.55,"cRSA",0.0159626812936958
"inception_v3_random","Untrained",0.55,"veRSA",0.0979947274380373
"inception_v3_random","Untrained",0.6,"cRSA",0.0142772364479724
"inception_v3_random","Untrained",0.6,"veRSA",0.0901244491923189
"inception_v3_random","Untrained",0.65,"cRSA",0.0143953168793886
"inception_v3_random","Untrained",0.65,"veRSA",0.0796336342122558
"inception_v3_random","Untrained",0.7,"cRSA",0.0141126043774403
"inception_v3_random","Untrained",0.7,"veRSA",0.0751517851952259
"inception_v3_random","Untrained",0.75,"cRSA",0.0159717530415251
"inception_v3_random","Untrained",0.75,"veRSA",0.0718697433141847
"inception_v3_random","Untrained",0.8,"cRSA",0.0148443746351341
"inception_v3_random","Untrained",0.8,"veRSA",0.0693545623319985
"inception_v3_random","Untrained",0.85,"cRSA",0.0142614015952368
"inception_v3_random","Untrained",0.85,"veRSA",0.0528660672497166
"inception_v3_random","Untrained",0.9,"cRSA",0.0135043224288001
"inception_v3_random","Untrained",0.9,"veRSA",0.0472349495951492
"inception_v3_random","Untrained",0.95,"cRSA",0.0135223145532609
"inception_v3_random","Untrained",0.95,"veRSA",0.0489963967704311
"inception_v3_random","Untrained",1,"cRSA",0.0129251915608229
"inception_v3_random","Untrained",1,"veRSA",0.0373474814859676
"jx_nest_tiny_classification","Trained",0.55,"cRSA",0.212294271471574
"jx_nest_tiny_classification","Trained",0.55,"veRSA",0.515388646974687
"jx_nest_tiny_classification","Trained",0.6,"cRSA",0.22443934162432
"jx_nest_tiny_classification","Trained",0.6,"veRSA",0.580464906029627
"jx_nest_tiny_classification","Trained",0.65,"cRSA",0.221987369776059
"jx_nest_tiny_classification","Trained",0.65,"veRSA",0.574842591291028
"jx_nest_tiny_classification","Trained",0.7,"cRSA",0.223665858861381
"jx_nest_tiny_classification","Trained",0.7,"veRSA",0.617313109865155
"jx_nest_tiny_classification","Trained",0.75,"cRSA",0.253401259407328
"jx_nest_tiny_classification","Trained",0.75,"veRSA",0.637123386409831
"jx_nest_tiny_classification","Trained",0.8,"cRSA",0.203734455600254
"jx_nest_tiny_classification","Trained",0.8,"veRSA",0.580333201070532
"jx_nest_tiny_classification","Trained",0.85,"cRSA",0.169150829060263
"jx_nest_tiny_classification","Trained",0.85,"veRSA",0.583740472115943
"jx_nest_tiny_classification","Trained",0.9,"cRSA",0.140853903531741
"jx_nest_tiny_classification","Trained",0.9,"veRSA",0.52571647647416
"jx_nest_tiny_classification","Trained",0.95,"cRSA",0.115806926029963
"jx_nest_tiny_classification","Trained",0.95,"veRSA",0.518972627856905
"jx_nest_tiny_classification","Trained",1,"cRSA",0.148277230655772
"jx_nest_tiny_classification","Trained",1,"veRSA",0.53227483409088
"jx_nest_tiny_random","Untrained",0.55,"cRSA",0.0564188459290874
"jx_nest_tiny_random","Untrained",0.55,"veRSA",0.130223055095493
"jx_nest_tiny_random","Untrained",0.6,"cRSA",0.0639935671234242
"jx_nest_tiny_random","Untrained",0.6,"veRSA",0.128273354572525
"jx_nest_tiny_random","Untrained",0.65,"cRSA",0.0575700459049289
"jx_nest_tiny_random","Untrained",0.65,"veRSA",0.128000441038004
"jx_nest_tiny_random","Untrained",0.7,"cRSA",0.0541774441369698
"jx_nest_tiny_random","Untrained",0.7,"veRSA",0.127991519755886
"jx_nest_tiny_random","Untrained",0.75,"cRSA",0.062264726239245
"jx_nest_tiny_random","Untrained",0.75,"veRSA",0.130074355606752
"jx_nest_tiny_random","Untrained",0.8,"cRSA",0.0582554840345932
"jx_nest_tiny_random","Untrained",0.8,"veRSA",0.126622595919255
"jx_nest_tiny_random","Untrained",0.85,"cRSA",0.05632623838849
"jx_nest_tiny_random","Untrained",0.85,"veRSA",0.128152698094727
"jx_nest_tiny_random","Untrained",0.9,"cRSA",0.0620231550036369
"jx_nest_tiny_random","Untrained",0.9,"veRSA",0.128800004414009
"jx_nest_tiny_random","Untrained",0.95,"cRSA",0.0571444912882353
"jx_nest_tiny_random","Untrained",0.95,"veRSA",0.127271987593302
"jx_nest_tiny_random","Untrained",1,"cRSA",0.0530750859063802
"jx_nest_tiny_random","Untrained",1,"veRSA",0.130759491323064
"mixer_b16_224_classification","Trained",0.55,"cRSA",0.184047797959676
"mixer_b16_224_classification","Trained",0.55,"veRSA",0.582837538559966
"mixer_b16_224_classification","Trained",0.6,"cRSA",0.176549276309358
"mixer_b16_224_classification","Trained",0.6,"veRSA",0.593020887553254
"mixer_b16_224_classification","Trained",0.65,"cRSA",0.235250712750775
"mixer_b16_224_classification","Trained",0.65,"veRSA",0.605548673243394
"mixer_b16_224_classification","Trained",0.7,"cRSA",0.168954106708426
"mixer_b16_224_classification","Trained",0.7,"veRSA",0.628309199280823
"mixer_b16_224_classification","Trained",0.75,"cRSA",0.256038801279675
"mixer_b16_224_classification","Trained",0.75,"veRSA",0.64437694704894
"mixer_b16_224_classification","Trained",0.8,"cRSA",0.26884928885019
"mixer_b16_224_classification","Trained",0.8,"veRSA",0.658969202741639
"mixer_b16_224_classification","Trained",0.85,"cRSA",0.223648234694039
"mixer_b16_224_classification","Trained",0.85,"veRSA",0.654439607209961
"mixer_b16_224_classification","Trained",0.9,"cRSA",0.245916757515499
"mixer_b16_224_classification","Trained",0.9,"veRSA",0.64296984969209
"mixer_b16_224_classification","Trained",0.95,"cRSA",0.169474358533922
"mixer_b16_224_classification","Trained",0.95,"veRSA",0.643835115272426
"mixer_b16_224_classification","Trained",1,"cRSA",0.170002859019508
"mixer_b16_224_classification","Trained",1,"veRSA",0.60823905132672
"mixer_b16_224_random","Untrained",0.55,"cRSA",0.0650249330801924
"mixer_b16_224_random","Untrained",0.55,"veRSA",0.103418623759303
"mixer_b16_224_random","Untrained",0.6,"cRSA",0.0655466463616805
"mixer_b16_224_random","Untrained",0.6,"veRSA",0.102741002534381
"mixer_b16_224_random","Untrained",0.65,"cRSA",0.0678625791408085
"mixer_b16_224_random","Untrained",0.65,"veRSA",0.107093028323453
"mixer_b16_224_random","Untrained",0.7,"cRSA",0.0671022078964136
"mixer_b16_224_random","Untrained",0.7,"veRSA",0.104102475125954
"mixer_b16_224_random","Untrained",0.75,"cRSA",0.0672896556075675
"mixer_b16_224_random","Untrained",0.75,"veRSA",0.106344909509036
"mixer_b16_224_random","Untrained",0.8,"cRSA",0.0680490022923051
"mixer_b16_224_random","Untrained",0.8,"veRSA",0.107161981123574
"mixer_b16_224_random","Untrained",0.85,"cRSA",0.0659123306753905
"mixer_b16_224_random","Untrained",0.85,"veRSA",0.0988728213960571
"mixer_b16_224_random","Untrained",0.9,"cRSA",0.0676053308869041
"mixer_b16_224_random","Untrained",0.9,"veRSA",0.10396469312325
"mixer_b16_224_random","Untrained",0.95,"cRSA",0.0662592544963067
"mixer_b16_224_random","Untrained",0.95,"veRSA",0.10244174515746
"mixer_b16_224_random","Untrained",1,"cRSA",0.0666083160405413
"mixer_b16_224_random","Untrained",1,"veRSA",0.102710421039848
"mixer_l16_224_classification","Trained",0.55,"cRSA",0.205309690832576
"mixer_l16_224_classification","Trained",0.55,"veRSA",0.618985889591843
"mixer_l16_224_classification","Trained",0.6,"cRSA",0.236489362574712
"mixer_l16_224_classification","Trained",0.6,"veRSA",0.630670405499041
"mixer_l16_224_classification","Trained",0.65,"cRSA",0.2548543778807
"mixer_l16_224_classification","Trained",0.65,"veRSA",0.638362329756423
"mixer_l16_224_classification","Trained",0.7,"cRSA",0.25743696815047
"mixer_l16_224_classification","Trained",0.7,"veRSA",0.636930549595576
"mixer_l16_224_classification","Trained",0.75,"cRSA",0.274849474708772
"mixer_l16_224_classification","Trained",0.75,"veRSA",0.649670803356153
"mixer_l16_224_classification","Trained",0.8,"cRSA",0.292071084550334
"mixer_l16_224_classification","Trained",0.8,"veRSA",0.659185340805243
"mixer_l16_224_classification","Trained",0.85,"cRSA",0.275460364929741
"mixer_l16_224_classification","Trained",0.85,"veRSA",0.657358320615619
"mixer_l16_224_classification","Trained",0.9,"cRSA",0.249502283548464
"mixer_l16_224_classification","Trained",0.9,"veRSA",0.636455265804022
"mixer_l16_224_classification","Trained",0.95,"cRSA",0.165853346383899
"mixer_l16_224_classification","Trained",0.95,"veRSA",0.604840521299135
"mixer_l16_224_classification","Trained",1,"cRSA",0.0927293882025295
"mixer_l16_224_classification","Trained",1,"veRSA",0.589781762279894
"mixer_l16_224_random","Untrained",0.55,"cRSA",0.0706445548059714
"mixer_l16_224_random","Untrained",0.55,"veRSA",0.116112859105472
"mixer_l16_224_random","Untrained",0.6,"cRSA",0.0702611296725738
"mixer_l16_224_random","Untrained",0.6,"veRSA",0.115447508890801
"mixer_l16_224_random","Untrained",0.65,"cRSA",0.0707347290167571
"mixer_l16_224_random","Untrained",0.65,"veRSA",0.115494203856714
"mixer_l16_224_random","Untrained",0.7,"cRSA",0.0700563711492174
"mixer_l16_224_random","Untrained",0.7,"veRSA",0.117793814879703
"mixer_l16_224_random","Untrained",0.75,"cRSA",0.0686210062030553
"mixer_l16_224_random","Untrained",0.75,"veRSA",0.115407904857918
"mixer_l16_224_random","Untrained",0.8,"cRSA",0.0689365716866343
"mixer_l16_224_random","Untrained",0.8,"veRSA",0.115657754021185
"mixer_l16_224_random","Untrained",0.85,"cRSA",0.068963521382698
"mixer_l16_224_random","Untrained",0.85,"veRSA",0.117520345689762
"mixer_l16_224_random","Untrained",0.9,"cRSA",0.0685612832679864
"mixer_l16_224_random","Untrained",0.9,"veRSA",0.115387824644672
"mixer_l16_224_random","Untrained",0.95,"cRSA",0.0680607898781689
"mixer_l16_224_random","Untrained",0.95,"veRSA",0.115147099047928
"mixer_l16_224_random","Untrained",1,"cRSA",0.0685247921871017
"mixer_l16_224_random","Untrained",1,"veRSA",0.111370806401473
"mnasnet1_0_classification","Trained",0.55,"cRSA",0.174563357429107
"mnasnet1_0_classification","Trained",0.55,"veRSA",0.441768535680663
"mnasnet1_0_classification","Trained",0.6,"cRSA",0.179033260210571
"mnasnet1_0_classification","Trained",0.6,"veRSA",0.465607345906303
"mnasnet1_0_classification","Trained",0.65,"cRSA",0.190863658213733
"mnasnet1_0_classification","Trained",0.65,"veRSA",0.482900726201795
"mnasnet1_0_classification","Trained",0.7,"cRSA",0.186315550778578
"mnasnet1_0_classification","Trained",0.7,"veRSA",0.462589209231408
"mnasnet1_0_classification","Trained",0.75,"cRSA",0.25457325314522
"mnasnet1_0_classification","Trained",0.75,"veRSA",0.59801729031669
"mnasnet1_0_classification","Trained",0.8,"cRSA",0.312234981551178
"mnasnet1_0_classification","Trained",0.8,"veRSA",0.634753803531194
"mnasnet1_0_classification","Trained",0.85,"cRSA",0.31188673084517
"mnasnet1_0_classification","Trained",0.85,"veRSA",0.644112589313694
"mnasnet1_0_classification","Trained",0.9,"cRSA",0.325059083372753
"mnasnet1_0_classification","Trained",0.9,"veRSA",0.660512195705866
"mnasnet1_0_classification","Trained",0.95,"cRSA",0.254128835792144
"mnasnet1_0_classification","Trained",0.95,"veRSA",0.657332358977133
"mnasnet1_0_classification","Trained",1,"cRSA",0.307214632852367
"mnasnet1_0_classification","Trained",1,"veRSA",0.639986849124907
"mnasnet1_0_random","Untrained",0.55,"cRSA",0.0654726145031685
"mnasnet1_0_random","Untrained",0.55,"veRSA",0.109255922103765
"mnasnet1_0_random","Untrained",0.6,"cRSA",0.0665636071931224
"mnasnet1_0_random","Untrained",0.6,"veRSA",0.108430227263306
"mnasnet1_0_random","Untrained",0.65,"cRSA",0.066066349445485
"mnasnet1_0_random","Untrained",0.65,"veRSA",0.112798248692138
"mnasnet1_0_random","Untrained",0.7,"cRSA",0.0626431735741145
"mnasnet1_0_random","Untrained",0.7,"veRSA",0.112592925830451
"mnasnet1_0_random","Untrained",0.75,"cRSA",0.0627060173186082
"mnasnet1_0_random","Untrained",0.75,"veRSA",0.111293430227241
"mnasnet1_0_random","Untrained",0.8,"cRSA",0.0626153603439866
"mnasnet1_0_random","Untrained",0.8,"veRSA",0.105621898678133
"mnasnet1_0_random","Untrained",0.85,"cRSA",0.06347920708988
"mnasnet1_0_random","Untrained",0.85,"veRSA",0.111116961686544
"mnasnet1_0_random","Untrained",0.9,"cRSA",0.0640417898557538
"mnasnet1_0_random","Untrained",0.9,"veRSA",0.111252828201855
"mnasnet1_0_random","Untrained",0.95,"cRSA",0.062133563770724
"mnasnet1_0_random","Untrained",0.95,"veRSA",0.109656439823991
"mnasnet1_0_random","Untrained",1,"cRSA",0.0617799647408147
"mnasnet1_0_random","Untrained",1,"veRSA",0.0988091260439919
"mobilenet_v2_classification","Trained",0.55,"cRSA",0.183666071508099
"mobilenet_v2_classification","Trained",0.55,"veRSA",0.413266597253549
"mobilenet_v2_classification","Trained",0.6,"cRSA",0.138403494018108
"mobilenet_v2_classification","Trained",0.6,"veRSA",0.420629404730788
"mobilenet_v2_classification","Trained",0.65,"cRSA",0.189762319218865
"mobilenet_v2_classification","Trained",0.65,"veRSA",0.472936045341154
"mobilenet_v2_classification","Trained",0.7,"cRSA",0.183426292059206
"mobilenet_v2_classification","Trained",0.7,"veRSA",0.497214550996717
"mobilenet_v2_classification","Trained",0.75,"cRSA",0.139235811816566
"mobilenet_v2_classification","Trained",0.75,"veRSA",0.521650525518041
"mobilenet_v2_classification","Trained",0.8,"cRSA",0.0949794739033004
"mobilenet_v2_classification","Trained",0.8,"veRSA",0.585586620714267
"mobilenet_v2_classification","Trained",0.85,"cRSA",0.13939696161697
"mobilenet_v2_classification","Trained",0.85,"veRSA",0.629624911839322
"mobilenet_v2_classification","Trained",0.9,"cRSA",0.135315983907877
"mobilenet_v2_classification","Trained",0.9,"veRSA",0.649035699005777
"mobilenet_v2_classification","Trained",0.95,"cRSA",0.196297626177972
"mobilenet_v2_classification","Trained",0.95,"veRSA",0.647119737731679
"mobilenet_v2_classification","Trained",1,"cRSA",0.304377639826462
"mobilenet_v2_classification","Trained",1,"veRSA",0.622056629619979
"mobilenet_v2_random","Untrained",0.55,"cRSA",0.0366998977108679
"mobilenet_v2_random","Untrained",0.55,"veRSA",0.0997344834060828
"mobilenet_v2_random","Untrained",0.6,"cRSA",0.038061026350348
"mobilenet_v2_random","Untrained",0.6,"veRSA",0.100326628408933
"mobilenet_v2_random","Untrained",0.65,"cRSA",0.0402256387581842
"mobilenet_v2_random","Untrained",0.65,"veRSA",0.107624885933345
"mobilenet_v2_random","Untrained",0.7,"cRSA",0.0394774760912318
"mobilenet_v2_random","Untrained",0.7,"veRSA",0.112834332793706
"mobilenet_v2_random","Untrained",0.75,"cRSA",0.0381563724748071
"mobilenet_v2_random","Untrained",0.75,"veRSA",0.109208191109217
"mobilenet_v2_random","Untrained",0.8,"cRSA",0.0384145834456271
"mobilenet_v2_random","Untrained",0.8,"veRSA",0.106251491351315
"mobilenet_v2_random","Untrained",0.85,"cRSA",0.0347238441597559
"mobilenet_v2_random","Untrained",0.85,"veRSA",0.105096421952354
"mobilenet_v2_random","Untrained",0.9,"cRSA",0.0361178385188288
"mobilenet_v2_random","Untrained",0.9,"veRSA",0.102179507524207
"mobilenet_v2_random","Untrained",0.95,"cRSA",0.0353521478449349
"mobilenet_v2_random","Untrained",0.95,"veRSA",0.106486884313118
"mobilenet_v2_random","Untrained",1,"cRSA",0.0303119218965247
"mobilenet_v2_random","Untrained",1,"veRSA",0.0909616567294187
"mobilenetv3_large_100_classification","Trained",0.55,"cRSA",0.113184594163145
"mobilenetv3_large_100_classification","Trained",0.55,"veRSA",0.365953140382916
"mobilenetv3_large_100_classification","Trained",0.6,"cRSA",0.119836458702741
"mobilenetv3_large_100_classification","Trained",0.6,"veRSA",0.394734933407137
"mobilenetv3_large_100_classification","Trained",0.65,"cRSA",0.180256128556662
"mobilenetv3_large_100_classification","Trained",0.65,"veRSA",0.458117622823353
"mobilenetv3_large_100_classification","Trained",0.7,"cRSA",0.206984071272161
"mobilenetv3_large_100_classification","Trained",0.7,"veRSA",0.48462635236054
"mobilenetv3_large_100_classification","Trained",0.75,"cRSA",0.251177525839559
"mobilenetv3_large_100_classification","Trained",0.75,"veRSA",0.558855443126869
"mobilenetv3_large_100_classification","Trained",0.8,"cRSA",0.311469165539111
"mobilenetv3_large_100_classification","Trained",0.8,"veRSA",0.618875224647176
"mobilenetv3_large_100_classification","Trained",0.85,"cRSA",0.333811228660302
"mobilenetv3_large_100_classification","Trained",0.85,"veRSA",0.659615618972948
"mobilenetv3_large_100_classification","Trained",0.9,"cRSA",0.287661997753414
"mobilenetv3_large_100_classification","Trained",0.9,"veRSA",0.640738839745743
"mobilenetv3_large_100_classification","Trained",0.95,"cRSA",0.273466746872314
"mobilenetv3_large_100_classification","Trained",0.95,"veRSA",0.633383546905669
"mobilenetv3_large_100_classification","Trained",1,"cRSA",0.297115347496475
"mobilenetv3_large_100_classification","Trained",1,"veRSA",0.632904406498113
"mobilenetv3_large_100_random","Untrained",0.55,"cRSA",0.0182864156769595
"mobilenetv3_large_100_random","Untrained",0.55,"veRSA",0.0545445398988304
"mobilenetv3_large_100_random","Untrained",0.6,"cRSA",0.0172763834877417
"mobilenetv3_large_100_random","Untrained",0.6,"veRSA",0.0509007880476787
"mobilenetv3_large_100_random","Untrained",0.65,"cRSA",0.0106697897397572
"mobilenetv3_large_100_random","Untrained",0.65,"veRSA",0.0513191020040065
"mobilenetv3_large_100_random","Untrained",0.7,"cRSA",0.0153795505706337
"mobilenetv3_large_100_random","Untrained",0.7,"veRSA",0.0403429528424108
"mobilenetv3_large_100_random","Untrained",0.75,"cRSA",0.0101392059618763
"mobilenetv3_large_100_random","Untrained",0.75,"veRSA",0.0411349161332801
"mobilenetv3_large_100_random","Untrained",0.8,"cRSA",0.00908464975225228
"mobilenetv3_large_100_random","Untrained",0.8,"veRSA",0.0318341149672457
"mobilenetv3_large_100_random","Untrained",0.85,"cRSA",0.00924922775912597
"mobilenetv3_large_100_random","Untrained",0.85,"veRSA",0.0258943921532265
"mobilenetv3_large_100_random","Untrained",0.9,"cRSA",0.0111517655058121
"mobilenetv3_large_100_random","Untrained",0.9,"veRSA",0.0245141670355412
"mobilenetv3_large_100_random","Untrained",0.95,"cRSA",0.00716771911852703
"mobilenetv3_large_100_random","Untrained",0.95,"veRSA",0.0223718918989511
"mobilenetv3_large_100_random","Untrained",1,"cRSA",0.00700020730190336
"mobilenetv3_large_100_random","Untrained",1,"veRSA",0.0246642984555152
"nf_resnet50_classification","Trained",0.55,"cRSA",0.235172343471596
"nf_resnet50_classification","Trained",0.55,"veRSA",0.51086588408519
"nf_resnet50_classification","Trained",0.6,"cRSA",0.249151247781738
"nf_resnet50_classification","Trained",0.6,"veRSA",0.537794414682987
"nf_resnet50_classification","Trained",0.65,"cRSA",0.265442075254762
"nf_resnet50_classification","Trained",0.65,"veRSA",0.587836390402003
"nf_resnet50_classification","Trained",0.7,"cRSA",0.257732085596952
"nf_resnet50_classification","Trained",0.7,"veRSA",0.593828984401992
"nf_resnet50_classification","Trained",0.75,"cRSA",0.291750120204646
"nf_resnet50_classification","Trained",0.75,"veRSA",0.62715030353752
"nf_resnet50_classification","Trained",0.8,"cRSA",0.306194592319918
"nf_resnet50_classification","Trained",0.8,"veRSA",0.624521211407725
"nf_resnet50_classification","Trained",0.85,"cRSA",0.334143837764592
"nf_resnet50_classification","Trained",0.85,"veRSA",0.65536910864663
"nf_resnet50_classification","Trained",0.9,"cRSA",0.327522309791385
"nf_resnet50_classification","Trained",0.9,"veRSA",0.671137091674955
"nf_resnet50_classification","Trained",0.95,"cRSA",0.270478050646221
"nf_resnet50_classification","Trained",0.95,"veRSA",0.648678521551324
"nf_resnet50_classification","Trained",1,"cRSA",0.271652649383447
"nf_resnet50_classification","Trained",1,"veRSA",0.622949897931032
"nf_resnet50_random","Untrained",0.55,"cRSA",0.0838752995862806
"nf_resnet50_random","Untrained",0.55,"veRSA",0.120126471947009
"nf_resnet50_random","Untrained",0.6,"cRSA",0.0855013634085283
"nf_resnet50_random","Untrained",0.6,"veRSA",0.121639680046565
"nf_resnet50_random","Untrained",0.65,"cRSA",0.0795685373602037
"nf_resnet50_random","Untrained",0.65,"veRSA",0.118374513845311
"nf_resnet50_random","Untrained",0.7,"cRSA",0.0797917779029874
"nf_resnet50_random","Untrained",0.7,"veRSA",0.124232486708823
"nf_resnet50_random","Untrained",0.75,"cRSA",0.0857158906076198
"nf_resnet50_random","Untrained",0.75,"veRSA",0.1206442396578
"nf_resnet50_random","Untrained",0.8,"cRSA",0.0826011525718201
"nf_resnet50_random","Untrained",0.8,"veRSA",0.136631229222489
"nf_resnet50_random","Untrained",0.85,"cRSA",0.0818486788187346
"nf_resnet50_random","Untrained",0.85,"veRSA",0.126305760562845
"nf_resnet50_random","Untrained",0.9,"cRSA",0.0804058458563917
"nf_resnet50_random","Untrained",0.9,"veRSA",0.11563495795522
"nf_resnet50_random","Untrained",0.95,"cRSA",0.0814199454557805
"nf_resnet50_random","Untrained",0.95,"veRSA",0.126051803774009
"nf_resnet50_random","Untrained",1,"cRSA",0.0679404342740565
"nf_resnet50_random","Untrained",1,"veRSA",0.256256703553013
"nfnet_l0_classification","Trained",0.55,"cRSA",0.268049293031527
"nfnet_l0_classification","Trained",0.55,"veRSA",0.619667408609476
"nfnet_l0_classification","Trained",0.6,"cRSA",0.303557812284671
"nfnet_l0_classification","Trained",0.6,"veRSA",0.63361607166841
"nfnet_l0_classification","Trained",0.65,"cRSA",0.31273326209666
"nfnet_l0_classification","Trained",0.65,"veRSA",0.661098507258087
"nfnet_l0_classification","Trained",0.7,"cRSA",0.306664347462577
"nfnet_l0_classification","Trained",0.7,"veRSA",0.662189352039907
"nfnet_l0_classification","Trained",0.75,"cRSA",0.337930394171862
"nfnet_l0_classification","Trained",0.75,"veRSA",0.658972954207294
"nfnet_l0_classification","Trained",0.8,"cRSA",0.316677853066982
"nfnet_l0_classification","Trained",0.8,"veRSA",0.661500104537325
"nfnet_l0_classification","Trained",0.85,"cRSA",0.282743686574069
"nfnet_l0_classification","Trained",0.85,"veRSA",0.655595596827298
"nfnet_l0_classification","Trained",0.9,"cRSA",0.275546670570286
"nfnet_l0_classification","Trained",0.9,"veRSA",0.644209185269722
"nfnet_l0_classification","Trained",0.95,"cRSA",0.217532713745022
"nfnet_l0_classification","Trained",0.95,"veRSA",0.584198295667597
"nfnet_l0_classification","Trained",1,"cRSA",0.201132622326929
"nfnet_l0_classification","Trained",1,"veRSA",0.587294343567052
"nfnet_l0_random","Untrained",0.55,"cRSA",0.0785795335683052
"nfnet_l0_random","Untrained",0.55,"veRSA",0.0546069133855364
"nfnet_l0_random","Untrained",0.6,"cRSA",0.0850368813728319
"nfnet_l0_random","Untrained",0.6,"veRSA",0.0659559762838825
"nfnet_l0_random","Untrained",0.65,"cRSA",0.0817380039193456
"nfnet_l0_random","Untrained",0.65,"veRSA",0.0561321221358865
"nfnet_l0_random","Untrained",0.7,"cRSA",0.0804220725703024
"nfnet_l0_random","Untrained",0.7,"veRSA",0.0568783642194499
"nfnet_l0_random","Untrained",0.75,"cRSA",0.0849227156421063
"nfnet_l0_random","Untrained",0.75,"veRSA",0.0642676902627694
"nfnet_l0_random","Untrained",0.8,"cRSA",0.0827131830514981
"nfnet_l0_random","Untrained",0.8,"veRSA",0.0622501824597898
"nfnet_l0_random","Untrained",0.85,"cRSA",0.0772689590573278
"nfnet_l0_random","Untrained",0.85,"veRSA",0.0571683037821136
"nfnet_l0_random","Untrained",0.9,"cRSA",0.0766077511464443
"nfnet_l0_random","Untrained",0.9,"veRSA",0.0558935267875858
"nfnet_l0_random","Untrained",0.95,"cRSA",0.0738212372140867
"nfnet_l0_random","Untrained",0.95,"veRSA",0.0575905270732786
"nfnet_l0_random","Untrained",1,"cRSA",0.0774099396343092
"nfnet_l0_random","Untrained",1,"veRSA",0.102074415563819
"pit_b_224_classification","Trained",0.55,"cRSA",0.188561152300891
"pit_b_224_classification","Trained",0.55,"veRSA",0.523452096409986
"pit_b_224_classification","Trained",0.6,"cRSA",0.213999274107069
"pit_b_224_classification","Trained",0.6,"veRSA",0.588415300241929
"pit_b_224_classification","Trained",0.65,"cRSA",0.15546550865907
"pit_b_224_classification","Trained",0.65,"veRSA",0.534618934686755
"pit_b_224_classification","Trained",0.7,"cRSA",0.140108037559859
"pit_b_224_classification","Trained",0.7,"veRSA",0.529675865971351
"pit_b_224_classification","Trained",0.75,"cRSA",0.215852835062116
"pit_b_224_classification","Trained",0.75,"veRSA",0.601641694570213
"pit_b_224_classification","Trained",0.8,"cRSA",0.207561318890545
"pit_b_224_classification","Trained",0.8,"veRSA",0.593481998187874
"pit_b_224_classification","Trained",0.85,"cRSA",0.174969763269137
"pit_b_224_classification","Trained",0.85,"veRSA",0.602158469835454
"pit_b_224_classification","Trained",0.9,"cRSA",0.158362842722424
"pit_b_224_classification","Trained",0.9,"veRSA",0.52684479452773
"pit_b_224_classification","Trained",0.95,"cRSA",0.158938574554412
"pit_b_224_classification","Trained",0.95,"veRSA",0.576693281195293
"pit_b_224_classification","Trained",1,"cRSA",0.10200151621276
"pit_b_224_classification","Trained",1,"veRSA",0.494671916230887
"pit_b_224_random","Untrained",0.55,"cRSA",0.0562123893215115
"pit_b_224_random","Untrained",0.55,"veRSA",0.101646961239531
"pit_b_224_random","Untrained",0.6,"cRSA",0.0572544585554987
"pit_b_224_random","Untrained",0.6,"veRSA",0.115480049975314
"pit_b_224_random","Untrained",0.65,"cRSA",0.0547030272386579
"pit_b_224_random","Untrained",0.65,"veRSA",0.103098762005962
"pit_b_224_random","Untrained",0.7,"cRSA",0.0533474487009654
"pit_b_224_random","Untrained",0.7,"veRSA",0.0917610044420055
"pit_b_224_random","Untrained",0.75,"cRSA",0.0521508014446262
"pit_b_224_random","Untrained",0.75,"veRSA",0.103954582296306
"pit_b_224_random","Untrained",0.8,"cRSA",0.0520963431833719
"pit_b_224_random","Untrained",0.8,"veRSA",0.0945300106066672
"pit_b_224_random","Untrained",0.85,"cRSA",0.0515321600013528
"pit_b_224_random","Untrained",0.85,"veRSA",0.109482989346025
