voxel_id,subj_id,ncsnr,OTC,early,ventral,midventral,lateral,midlateral,parietal,midparietal,FFA-1,FFA-2,OFA,EBA,FBA-1,FBA-2,OPA,PPA,VWFA-1,VWFA-2,OWFA
S5-20-15-46,5,0.6557695865631104,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-15-47,5,0.44817280769348145,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-16-26,5,0.38141146302223206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-16-27,5,0.512019157409668,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-16-28,5,0.4239123463630676,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-16-29,5,0.5987095236778259,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-16-30,5,0.5239500999450684,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-16-41,5,0.3339412212371826,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-16-42,5,0.5610961318016052,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-16-43,5,0.46744343638420105,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-16-45,5,0.34850430488586426,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-16-46,5,0.6461867094039917,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-16-50,5,0.2186402827501297,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-27,5,0.644307553768158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-17-28,5,0.39967843890190125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-17-29,5,0.2972584664821625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-17-30,5,0.6899417638778687,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-17-31,5,0.5028290748596191,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-17-35,5,0.7307977676391602,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-36,5,0.6161730885505676,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-37,5,0.44483521580696106,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-40,5,0.34648483991622925,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-41,5,0.3086700141429901,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-42,5,0.49676328897476196,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-43,5,0.4715309143066406,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-45,5,0.4152364134788513,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-46,5,0.44304463267326355,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-17-50,5,0.29251447319984436,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-27,5,0.6589300036430359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-18-28,5,0.3947998881340027,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-18-29,5,0.22094383835792542,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-18-30,5,0.8027334809303284,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-18-31,5,0.6964718103408813,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-18-34,5,1.1093401908874512,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-35,5,1.1823946237564087,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-36,5,0.8410052061080933,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-37,5,0.7194081544876099,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-38,5,0.34525802731513977,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-39,5,0.31013962626457214,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-40,5,0.4828408360481262,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-42,5,0.23661595582962036,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-43,5,0.33213257789611816,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-45,5,0.3935835659503937,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-46,5,0.3944949805736542,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-18-49,5,0.20266057550907135,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-28,5,0.4685633182525635,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-19-29,5,0.8898678421974182,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-19-30,5,0.9743443727493286,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-19-31,5,0.796896755695343,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S5-20-19-33,5,0.4724215269088745,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-34,5,1.3652331829071045,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-35,5,1.3358573913574219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-36,5,1.0743372440338135,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-37,5,0.9064710140228271,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-38,5,0.4984003007411957,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-39,5,0.27110475301742554,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-40,5,0.23321856558322906,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-19-43,5,0.37417277693748474,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-28,5,0.3120698630809784,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-20-29,5,0.8509275913238525,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-20-30,5,0.9401235580444336,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-20-31,5,0.6865962743759155,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-20-33,5,0.3641636073589325,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-34,5,0.927095353603363,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-35,5,0.9728085398674011,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-36,5,0.8483279347419739,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-37,5,0.6350534558296204,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-38,5,0.25582045316696167,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-41,5,0.22898362576961517,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-20-42,5,0.3404160141944885,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-20-43,5,0.3080143332481384,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-21-27,5,0.47421061992645264,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-21-28,5,0.3643517792224884,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-21-42,5,0.2366688996553421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-21-43,5,0.24807079136371613,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-21-44,5,0.27992093563079834,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-21-46,5,0.24813440442085266,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-22-27,5,0.31931272149086,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-22-28,5,0.45432835817337036,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-22-36,5,0.4579755663871765,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-22-45,5,0.2622930705547333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-22-46,5,0.23876824975013733,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-28,5,0.3773232102394104,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-23-29,5,0.27172571420669556,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-20-23-32,5,0.31957128643989563,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-23-33,5,0.5571426749229431,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-23-34,5,0.560890793800354,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-23-35,5,0.6928064823150635,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-36,5,0.9163764715194702,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-37,5,0.36567482352256775,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-43,5,0.20874670147895813,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-44,5,0.5785432457923889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-23-45,5,0.3280789852142334,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-28,5,0.413455605506897,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-24-29,5,0.541885256767273,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-24-30,5,0.35338032245635986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-24-32,5,0.29041019082069397,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-24-33,5,0.5054166913032532,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-24-34,5,0.5524462461471558,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-24-35,5,0.5820897817611694,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-36,5,0.6864557266235352,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-37,5,0.38638371229171753,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-42,5,0.43852508068084717,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-43,5,0.7943589687347412,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-44,5,0.9434623122215271,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-24-45,5,0.597531259059906,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-26,5,0.2775711715221405,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S5-20-25-27,5,0.3092610538005829,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S5-20-25-28,5,0.2842210531234741,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-25-29,5,0.5218968987464905,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-25-30,5,0.4379594027996063,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-25-32,5,0.2487223744392395,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-25-33,5,0.42868149280548096,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-25-34,5,0.47867897152900696,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-25-35,5,0.4610111713409424,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-25-36,5,0.2693195641040802,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-41,5,0.5245898365974426,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-42,5,0.8197031617164612,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-43,5,0.9379531741142273,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-44,5,0.5149006843566895,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-45,5,0.38763904571533203,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-25-46,5,0.20093576610088348,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-26,5,0.31867265701293945,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S5-20-26-27,5,0.4453536570072174,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S5-20-26-28,5,0.2452520728111267,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S5-20-26-32,5,0.285202294588089,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-26-33,5,0.5441505908966064,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-26-34,5,0.49530768394470215,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S5-20-26-35,5,0.36797696352005005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-26-39,5,0.38723844289779663,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-40,5,0.5843451619148254,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-41,5,0.8012335896492004,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-42,5,0.7751047611236572,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-43,5,0.3858315348625183,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-45,5,0.2716485857963562,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-26-46,5,0.3013971745967865,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-26,5,0.2823541462421417,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S5-20-27-32,5,0.2683308720588684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-27-33,5,0.6093693971633911,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-27-34,5,0.5610089898109436,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-27-35,5,0.26501694321632385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-27-39,5,0.3993387818336487,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-40,5,0.6586565375328064,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-41,5,0.7310620546340942,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-42,5,0.6638764142990112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-43,5,0.27770987153053284,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-45,5,0.43906307220458984,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-27-46,5,0.40417778491973877,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-28-26,5,0.7918160557746887,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-28-27,5,0.5873323678970337,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-28-32,5,0.28815320134162903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-28-33,5,0.6759503483772278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-28-34,5,0.6345812082290649,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-28-41,5,0.31327593326568604,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-28-42,5,0.29656365513801575,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-28-45,5,0.3438050150871277,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-20-29-25,5,0.24491168558597565,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-29-26,5,0.5810381174087524,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-29-32,5,0.23045627772808075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-29-33,5,0.48155710101127625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-29-34,5,0.3753893971443176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S5-20-30-26,5,0.5671199560165405,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-31-25,5,0.3594673275947571,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-31-26,5,0.6521345973014832,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-32-25,5,0.5755242705345154,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-32-26,5,0.7374254465103149,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-32-27,5,0.5712833404541016,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-32-28,5,0.7560452222824097,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S5-20-33-25,5,0.7679498791694641,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
S5-20-33-26,5,0.7210115790367126,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
S5-20-33-27,5,0.7510320544242859,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-33-28,5,0.7183223962783813,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-33-29,5,0.3400559723377228,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-34-25,5,0.9645243883132935,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
S5-20-34-26,5,1.001494288444519,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
S5-20-34-27,5,0.8972718119621277,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-34-28,5,0.6878296136856079,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-34-29,5,0.370927631855011,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-35-26,5,1.2237937450408936,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-35-27,5,1.0737248659133911,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-35-28,5,0.8991374373435974,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-35-29,5,0.6344302892684937,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-36-25,5,0.616802453994751,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-36-26,5,1.0832186937332153,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-36-27,5,0.9263473749160767,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-36-28,5,0.9076395034790039,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-36-29,5,0.6676636338233948,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S5-20-37-24,5,0.32439491152763367,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-37-25,5,0.7434744834899902,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-37-26,5,1.030741572380066,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-37-27,5,0.6801844239234924,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-37-28,5,0.49343636631965637,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-38-23,5,0.32776063680648804,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-38-24,5,0.37183400988578796,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-38-25,5,0.8141054511070251,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-38-26,5,0.9578000903129578,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-38-27,5,0.4679717719554901,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S5-20-39-23,5,0.2808763086795807,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-39-24,5,0.23200224339962006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-39-25,5,0.5068061947822571,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-39-26,5,0.3651663661003113,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S5-20-39-29,5,0.4532177150249481,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-20-39-30,5,0.30318400263786316,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S5-20-40-29,5,0.6750580668449402,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5-21-9-33,5,0.34848031401634216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-9-35,5,0.3513796925544739,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-9-39,5,0.3238777816295624,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-10-28,5,0.31878602504730225,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S5-21-10-29,5,0.421773761510849,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S5-21-10-30,5,0.33882027864456177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-31,5,0.3848339319229126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-32,5,0.4556850492954254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-33,5,0.4384535849094391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-34,5,0.45681363344192505,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-35,5,0.5132226347923279,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-36,5,0.5448036193847656,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-10-37,5,0.46481209993362427,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-10-38,5,0.255281537771225,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-10-39,5,0.49635377526283264,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-11-29,5,0.4573504328727722,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S5-21-11-30,5,0.4074974060058594,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S5-21-11-31,5,0.4657702147960663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-11-32,5,0.4000275731086731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-11-33,5,0.5221691131591797,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-11-34,5,0.5640566349029541,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-11-35,5,0.5147705078125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S5-21-11-36,5,0.5384019613265991,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
S5-21-11-37,5,0.5469778180122375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
S5-21-11-38,5,0.4684150516986847,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-11-39,5,0.5187627077102661,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-11-40,5,0.5317627787590027,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-11-41,5,0.4888444244861603,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-11-42,5,0.5309303998947144,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-11-43,5,0.41080033779144287,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S5-21-11-44,5,0.3149404227733612,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-11-45,5,0.33390548825263977,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S5-21-12-29,5,0.5982761383056641,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S5-21-12-30,5,0.6220614910125732,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S5-21-12-31,5,0.43562978506088257,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
