var1,var2,correlation,metric
ResNet50-JigSaw-P100_selfsupervised,squeezenet1_0_random,0.05282701865584275,crsa
ResNet50-JigSaw-P100_selfsupervised,xcit_nano_12_p16_224_classification,0.5583835594516948,crsa
ResNet50-JigSaw-P100_selfsupervised,inception_v3_random,0.009861136114780103,crsa
ResNet50-JigSaw-P100_selfsupervised,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.6055940903274085,crsa
ResNet50-JigSaw-P100_selfsupervised,ViT-L-CLIP_slip,0.24808897826791929,crsa
ResNet50-JigSaw-P100_selfsupervised,levit_128_random,0.08918393732647889,crsa
ResNet50-JigSaw-P100_selfsupervised,resmlp_big_24_224_in22ft1k_classification,0.4910670068359363,crsa
ResNet50-JigSaw-P100_selfsupervised,pit_ti_224_classification,0.6914153503037094,crsa
ResNet50-JigSaw-P100_selfsupervised,swin_large_patch4_window7_224_in22k_classification,0.4291763071454654,crsa
ResNet50-JigSaw-P100_selfsupervised,jx_nest_tiny_random,0.10934520067698987,crsa
ResNet50-JigSaw-P100_selfsupervised,resnet101_classification,0.5812229027973923,crsa
ResNet50-JigSaw-P100_selfsupervised,swin_base_patch4_window7_224_random,0.15418574897798426,crsa
ResNet50-JigSaw-P100_selfsupervised,vit_small_patch16_224_classification,0.5610805901938074,crsa
ResNet50-JigSaw-P100_selfsupervised,mobilenet_v2_random,0.06311033659396217,crsa
ResNet50-JigSaw-P100_selfsupervised,convit_tiny_classification,0.7210280513516707,crsa
ResNet50-JigSaw-P100_selfsupervised,efficientnet_b1_random,0.14508227124352147,crsa
ResNet50-JigSaw-P100_selfsupervised,inception_v3_classification,0.5278311099563949,crsa
ResNet50-JigSaw-P100_selfsupervised,RegNet-32Gf-SEER-INFT_seer,0.5764689614931621,crsa
ResNet50-JigSaw-P100_selfsupervised,MiDaS_monoculardepth,0.44644459941205916,crsa
ResNet50-JigSaw-P100_selfsupervised,vit_large_patch16_224_in21k_classification,0.49203943391371957,crsa
ResNet50-JigSaw-P100_selfsupervised,RegNet-128Gf-SEER-INFT_seer,0.6789807957663393,crsa
ResNet50-JigSaw-P100_selfsupervised,ViT-L-CLIP-CC12M_slip,0.3758543631803265,crsa
ResNet50-JigSaw-P100_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,0.5842333510596449,crsa
ResNet50-JigSaw-P100_selfsupervised,alexnet_gn_ipcl_openimages,0.4750974221272248,crsa
ResNet50-JigSaw-P100_selfsupervised,inpainting_taskonomy,0.14224497573851128,crsa
ResNet50-JigSaw-P100_selfsupervised,BiT-Expert-ResNet-V2-Flower_bit_expert,0.6440287517045578,crsa
ResNet50-JigSaw-P100_selfsupervised,shufflenet_v2_x1_0_random,0.04533204278722904,crsa
ResNet50-JigSaw-P100_selfsupervised,gmlp_s16_224_classification,0.5752940482902706,crsa
ResNet50-JigSaw-P100_selfsupervised,normal_taskonomy,0.34707615428471583,crsa
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,0.6375237478427386,crsa
ResNet50-JigSaw-P100_selfsupervised,cspresnet50_classification,0.5891926943387102,crsa
ResNet50-JigSaw-P100_selfsupervised,class_scene_taskonomy,0.13456158520237554,crsa
ResNet50-JigSaw-P100_selfsupervised,reshading_taskonomy,0.3852584623889898,crsa
ResNet50-JigSaw-P100_selfsupervised,gmixer_24_224_random,0.15184806657863345,crsa
ResNet50-JigSaw-P100_selfsupervised,resmlp_24_224_classification,0.3311296225447993,crsa
ResNet50-JigSaw-P100_selfsupervised,swin_large_patch4_window7_224_classification,0.3286677152825341,crsa
ResNet50-JigSaw-P100_selfsupervised,jigsaw_taskonomy,0.0574289970859201,crsa
convnext_base_classification,yolov5m_yolo,0.6789271762120919,crsa
convnext_base_classification,edge_texture_taskonomy,0.14780349175985988,crsa
convnext_base_classification,BiT-Expert-ResNet-V2-Vehicle_bit_expert,0.7392437210973751,crsa
convnext_base_classification,ViT-S-SLIP_slip,0.5364566718496905,crsa
convnext_base_classification,ViT-L/14_clip,0.45894131383738795,crsa
convnext_base_classification,regnetx_064_random,0.11983259930388664,crsa
convnext_base_classification,alexnet_classification,0.6516211188483078,crsa
convnext_base_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.6076584510419408,crsa
convnext_base_classification,alexnet_gn_ipcl_imagenet,0.5422840584852946,crsa
convnext_base_classification,semnasnet_100_classification,0.6230418732796246,crsa
convnext_base_classification,ViT-L-SimCLR_slip,0.36950087792025277,crsa
convnext_base_classification,vit_small_patch32_224_random,0.14473787729753473,crsa
convnext_base_classification,BiT-Expert-ResNet-V2-Bird_bit_expert,0.630769493122614,crsa
convnext_base_classification,squeezenet1_0_classification,0.41936363226345086,crsa
convnext_base_classification,BiT-Expert-ResNet-V2-Food_bit_expert,0.6359857171738804,crsa
convnext_base_classification,vit_base_patch16_224_random,0.14161253296876317,crsa
convnext_base_classification,resnet18_random,0.10346002221986939,crsa
convnext_base_classification,RegNet-128Gf-SEER_seer,0.6723557299312709,crsa
convnext_base_classification,fixated_pose_taskonomy,0.261844215042743,crsa
convnext_base_classification,vit_base_r50_s16_224_in21k_classification,0.733902187619225,crsa
convnext_base_classification,ViT-L-SLIP_slip,0.39983304207456655,crsa
convnext_base_classification,xception_random,0.0986963258717201,crsa
convnext_base_classification,ghostnet_100_random,0.07448607159064932,crsa
convnext_base_classification,class_object_taskonomy,0.43624367284922294,crsa
convnext_base_classification,keypoints2d_taskonomy,0.07975562956560668,crsa
convnext_base_classification,pit_b_224_random,0.12938075903318827,crsa
convnext_base_classification,dla34_classification,0.7601488651337527,crsa
convnext_base_classification,segment_unsup25d_taskonomy,0.41026214015819507,crsa
convnext_base_classification,convnext_base_random,0.1663300027468872,crsa
convnext_base_classification,RN101_clip,0.3878853573986646,crsa
convnext_base_classification,vit_large_patch16_224_random,0.12783823743957667,crsa
convnext_base_classification,eca_nfnet_l0_classification,0.6804293495475933,crsa
convnext_base_classification,resmlp_24_224_random,0.17151112357735993,crsa
convnext_base_classification,regnety_064_classification,0.3396078590444607,crsa
convnext_base_classification,hardcorenas_a_classification,0.6384913090627025,crsa
convnext_base_classification,resnet101_random,0.01847169154511765,crsa
convnext_base_classification,mixer_l16_224_random,0.20031873306782735,crsa
convnext_base_classification,vit_large_patch16_224_classification,0.745019462536235,crsa
convnext_base_classification,resmlp_big_24_224_random,0.17102027781111634,crsa
convnext_base_classification,hardcorenas_a_random,0.07530900934764245,crsa
convnext_base_classification,convit_tiny_random,0.14094598699863106,crsa
convnext_base_classification,random_weights_taskonomy,0.012444615199787283,crsa
convnext_base_classification,convmixer_768_32_random,-0.0159289107878055,crsa
convnext_base_classification,vit_base_patch16_224_classification,0.5267077216151861,crsa
convnext_base_classification,xcit_nano_12_p8_224_random,-0.020913290252193587,crsa
convnext_base_classification,dla34_random,0.00596383062218552,crsa
convnext_base_classification,convnext_large_in22k_classification,0.4211482174539078,crsa
convnext_base_classification,resnet152_random,-0.004435082443788531,crsa
convnext_base_classification,crossvit_base_240_classification,0.4585102776216161,crsa
convnext_base_classification,vit_tiny_patch16_224_classification,0.4435251072661637,crsa
convnext_base_classification,resnet50_classification,0.7161178512210412,crsa
convnext_base_classification,mixer_b16_224_random,0.17540198906576776,crsa
convnext_base_classification,xcit_nano_12_p8_224_classification,0.5638116230557496,crsa
convnext_base_classification,vit_small_patch16_224_in21k_classification,0.6362935192356622,crsa
convnext_base_classification,edge_occlusion_taskonomy,0.4135314056996535,crsa
convnext_base_classification,swin_tiny_patch4_window7_224_classification,0.5998246139128894,crsa
convnext_base_classification,faster_rcnn_R_50_FPN_3x_detection,0.7207242963588965,crsa
convnext_base_classification,skresnext50_32x4d_classification,0.6242053423262824,crsa
convnext_base_classification,shufflenet_v2_x1_0_classification,0.6995638133253077,crsa
convnext_base_classification,keypoint_rcnn_R_50_FPN_3x_segmentation,0.6120960750293066,crsa
convnext_base_classification,mnasnet1_0_classification,0.3361244353120993,crsa
convnext_base_classification,curvature_taskonomy,0.36507150278434614,crsa
convnext_base_classification,vit_small_patch32_224_classification,0.5524759099403911,crsa
convnext_base_classification,coat_lite_tiny_random,0.15790319486453921,crsa
convnext_base_classification,deit_base_patch16_224_classification,0.6917433894652882,crsa
convnext_base_classification,ViT-B-CLIP_slip,0.38964851800953737,crsa
convnext_base_classification,convit_base_classification,0.5447517123176329,crsa
convnext_base_classification,poolformer_s36_classification,0.6300268707047803,crsa
convnext_base_classification,squeezenet1_0_random,0.09341460335123053,crsa
convnext_base_classification,xcit_nano_12_p16_224_classification,0.6186384931572753,crsa
convnext_base_classification,inception_v3_random,-0.00872816023575512,crsa
convnext_base_classification,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.7360556031765337,crsa
convnext_base_classification,ViT-L-CLIP_slip,0.3780479821780637,crsa
convnext_base_classification,levit_128_random,0.05870833646182347,crsa
convnext_base_classification,resmlp_big_24_224_in22ft1k_classification,0.7259613412211011,crsa
convnext_base_classification,pit_ti_224_classification,0.7454116218244617,crsa
convnext_base_classification,swin_large_patch4_window7_224_in22k_classification,0.6052316672927047,crsa
convnext_base_classification,jx_nest_tiny_random,0.07739636479451,crsa
convnext_base_classification,resnet101_classification,0.6618815349507398,crsa
convnext_base_classification,swin_base_patch4_window7_224_random,0.17252116022278274,crsa
convnext_base_classification,vit_small_patch16_224_classification,0.6684947394094197,crsa
convnext_base_classification,mobilenet_v2_random,0.07401397855360041,crsa
convnext_base_classification,convit_tiny_classification,0.8102743741869872,crsa
convnext_base_classification,efficientnet_b1_random,0.13223063885934425,crsa
convnext_base_classification,inception_v3_classification,0.6129011874722847,crsa
convnext_base_classification,RegNet-32Gf-SEER-INFT_seer,0.5748479326793495,crsa
convnext_base_classification,MiDaS_monoculardepth,0.5157994778792525,crsa
convnext_base_classification,vit_large_patch16_224_in21k_classification,0.5409296443022945,crsa
convnext_base_classification,RegNet-128Gf-SEER-INFT_seer,0.656383286101964,crsa
convnext_base_classification,ViT-L-CLIP-CC12M_slip,0.3511164385905324,crsa
convnext_base_classification,ResNet50-MoCoV2-BS256_selfsupervised,0.5307580140347417,crsa
convnext_base_classification,alexnet_gn_ipcl_openimages,0.42215611499634353,crsa
convnext_base_classification,inpainting_taskonomy,0.16416379671503092,crsa
convnext_base_classification,BiT-Expert-ResNet-V2-Flower_bit_expert,0.651302445831976,crsa
convnext_base_classification,shufflenet_v2_x1_0_random,0.031056848688108655,crsa
convnext_base_classification,gmlp_s16_224_classification,0.7356509073496085,crsa
convnext_base_classification,normal_taskonomy,0.37466022469817006,crsa
convnext_base_classification,ResNet50-JigSaw-Goyal19_selfsupervised,0.6125664079278232,crsa
convnext_base_classification,cspresnet50_classification,0.6557301190061852,crsa
convnext_base_classification,class_scene_taskonomy,0.26569698894728,crsa
convnext_base_classification,reshading_taskonomy,0.4856485177609469,crsa
convnext_base_classification,gmixer_24_224_random,0.17855266251411153,crsa
convnext_base_classification,resmlp_24_224_classification,0.46129700866279166,crsa
convnext_base_classification,swin_large_patch4_window7_224_classification,0.4926144248847115,crsa
convnext_base_classification,jigsaw_taskonomy,0.16096964973789035,crsa
yolov5m_yolo,edge_texture_taskonomy,0.1295695405499346,crsa
yolov5m_yolo,BiT-Expert-ResNet-V2-Vehicle_bit_expert,0.6884122984564598,crsa
yolov5m_yolo,ViT-S-SLIP_slip,0.4937813493861889,crsa
yolov5m_yolo,ViT-L/14_clip,0.4672861477352401,crsa
yolov5m_yolo,regnetx_064_random,0.08997845196670254,crsa
yolov5m_yolo,alexnet_classification,0.5741891199388363,crsa
yolov5m_yolo,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.522732205765146,crsa
yolov5m_yolo,alexnet_gn_ipcl_imagenet,0.46853300170611545,crsa
yolov5m_yolo,semnasnet_100_classification,0.554093431061488,crsa
yolov5m_yolo,ViT-L-SimCLR_slip,0.36268554616957094,crsa
yolov5m_yolo,vit_small_patch32_224_random,0.12831110410481583,crsa
yolov5m_yolo,BiT-Expert-ResNet-V2-Bird_bit_expert,0.6417229369872927,crsa
yolov5m_yolo,squeezenet1_0_classification,0.48395430442929166,crsa
yolov5m_yolo,BiT-Expert-ResNet-V2-Food_bit_expert,0.6307631510799835,crsa
yolov5m_yolo,vit_base_patch16_224_random,0.13603367309360842,crsa
yolov5m_yolo,resnet18_random,0.07559473467492192,crsa
yolov5m_yolo,RegNet-128Gf-SEER_seer,0.6204130302412127,crsa
yolov5m_yolo,fixated_pose_taskonomy,0.16193207482109173,crsa
yolov5m_yolo,vit_base_r50_s16_224_in21k_classification,0.6467396557964226,crsa
yolov5m_yolo,ViT-L-SLIP_slip,0.32960383426156264,crsa
yolov5m_yolo,xception_random,0.022006609344191914,crsa
yolov5m_yolo,ghostnet_100_random,0.11469247602532008,crsa
yolov5m_yolo,class_object_taskonomy,0.28062169771060924,crsa
yolov5m_yolo,keypoints2d_taskonomy,0.04055549993098246,crsa
yolov5m_yolo,pit_b_224_random,0.1168169022663406,crsa
yolov5m_yolo,dla34_classification,0.632794820797299,crsa
yolov5m_yolo,segment_unsup25d_taskonomy,0.2695477627977785,crsa
yolov5m_yolo,convnext_base_random,0.1444493971574181,crsa
yolov5m_yolo,RN101_clip,0.31633044069731187,crsa
yolov5m_yolo,vit_large_patch16_224_random,0.1169070289813695,crsa
yolov5m_yolo,eca_nfnet_l0_classification,0.5389891858640599,crsa
yolov5m_yolo,resmlp_24_224_random,0.16001109142394426,crsa
yolov5m_yolo,regnety_064_classification,0.23030671563684676,crsa
yolov5m_yolo,hardcorenas_a_classification,0.6204269441750812,crsa
yolov5m_yolo,resnet101_random,-0.010812230659144556,crsa
yolov5m_yolo,mixer_l16_224_random,0.19153000881358867,crsa
yolov5m_yolo,vit_large_patch16_224_classification,0.6599193948512743,crsa
yolov5m_yolo,resmlp_big_24_224_random,0.16020301601451767,crsa
yolov5m_yolo,hardcorenas_a_random,0.11843579641942427,crsa
yolov5m_yolo,convit_tiny_random,0.1218737331159978,crsa
yolov5m_yolo,random_weights_taskonomy,-0.04036850091405073,crsa
yolov5m_yolo,convmixer_768_32_random,-0.034790494857318215,crsa
yolov5m_yolo,vit_base_patch16_224_classification,0.5753709289240319,crsa
yolov5m_yolo,xcit_nano_12_p8_224_random,0.005585309614345322,crsa
yolov5m_yolo,dla34_random,-0.060365511386027006,crsa
yolov5m_yolo,convnext_large_in22k_classification,0.36071963359324044,crsa
yolov5m_yolo,resnet152_random,-0.023486324349298565,crsa
yolov5m_yolo,crossvit_base_240_classification,0.4847583704311197,crsa
yolov5m_yolo,vit_tiny_patch16_224_classification,0.4282709336619433,crsa
yolov5m_yolo,resnet50_classification,0.5993714288921758,crsa
yolov5m_yolo,mixer_b16_224_random,0.1750379879736746,crsa
yolov5m_yolo,xcit_nano_12_p8_224_classification,0.5733358936466966,crsa
yolov5m_yolo,vit_small_patch16_224_in21k_classification,0.5635533317202169,crsa
yolov5m_yolo,edge_occlusion_taskonomy,0.2914821098475926,crsa
yolov5m_yolo,swin_tiny_patch4_window7_224_classification,0.41236172831811474,crsa
yolov5m_yolo,faster_rcnn_R_50_FPN_3x_detection,0.6155060235401669,crsa
yolov5m_yolo,skresnext50_32x4d_classification,0.527530818923223,crsa
yolov5m_yolo,shufflenet_v2_x1_0_classification,0.614708661483615,crsa
yolov5m_yolo,keypoint_rcnn_R_50_FPN_3x_segmentation,0.5279409230701336,crsa
yolov5m_yolo,mnasnet1_0_classification,0.3613000479298875,crsa
yolov5m_yolo,curvature_taskonomy,0.26179883723209013,crsa
yolov5m_yolo,vit_small_patch32_224_classification,0.47665724366388634,crsa
yolov5m_yolo,coat_lite_tiny_random,0.15086172792748884,crsa
yolov5m_yolo,deit_base_patch16_224_classification,0.5152397336607744,crsa
yolov5m_yolo,ViT-B-CLIP_slip,0.3755909404317537,crsa
yolov5m_yolo,convit_base_classification,0.5193074967710424,crsa
yolov5m_yolo,poolformer_s36_classification,0.551937772755229,crsa
yolov5m_yolo,squeezenet1_0_random,0.05510605262468368,crsa
yolov5m_yolo,xcit_nano_12_p16_224_classification,0.5947102832922784,crsa
yolov5m_yolo,inception_v3_random,-0.10047521075581595,crsa
yolov5m_yolo,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.6905191356330286,crsa
yolov5m_yolo,ViT-L-CLIP_slip,0.37197987186437936,crsa
yolov5m_yolo,levit_128_random,0.04158808108692064,crsa
yolov5m_yolo,resmlp_big_24_224_in22ft1k_classification,0.6624993135363464,crsa
yolov5m_yolo,pit_ti_224_classification,0.61817115732253,crsa
yolov5m_yolo,swin_large_patch4_window7_224_in22k_classification,0.4444201178635599,crsa
yolov5m_yolo,jx_nest_tiny_random,0.05905889315910996,crsa
yolov5m_yolo,resnet101_classification,0.5164607116951685,crsa
yolov5m_yolo,swin_base_patch4_window7_224_random,0.1655061305997167,crsa
yolov5m_yolo,vit_small_patch16_224_classification,0.6028138028440778,crsa
yolov5m_yolo,mobilenet_v2_random,0.059615347680432404,crsa
yolov5m_yolo,convit_tiny_classification,0.6835859595718285,crsa
yolov5m_yolo,efficientnet_b1_random,0.12309917334068518,crsa
yolov5m_yolo,inception_v3_classification,0.4814868802446603,crsa
yolov5m_yolo,RegNet-32Gf-SEER-INFT_seer,0.3759090288970822,crsa
yolov5m_yolo,MiDaS_monoculardepth,0.42622832980576314,crsa
yolov5m_yolo,vit_large_patch16_224_in21k_classification,0.6034609102071361,crsa
yolov5m_yolo,RegNet-128Gf-SEER-INFT_seer,0.4892320567201827,crsa
yolov5m_yolo,ViT-L-CLIP-CC12M_slip,0.3335721184159058,crsa
yolov5m_yolo,ResNet50-MoCoV2-BS256_selfsupervised,0.46912689678494657,crsa
yolov5m_yolo,alexnet_gn_ipcl_openimages,0.3627397142610716,crsa
yolov5m_yolo,inpainting_taskonomy,0.14627017175008863,crsa
yolov5m_yolo,BiT-Expert-ResNet-V2-Flower_bit_expert,0.6545837088534409,crsa
yolov5m_yolo,shufflenet_v2_x1_0_random,0.01476209364263153,crsa
yolov5m_yolo,gmlp_s16_224_classification,0.6992712020031325,crsa
yolov5m_yolo,normal_taskonomy,0.26316077692302636,crsa
yolov5m_yolo,ResNet50-JigSaw-Goyal19_selfsupervised,0.49998859193272743,crsa
yolov5m_yolo,cspresnet50_classification,0.5243334467026676,crsa
yolov5m_yolo,class_scene_taskonomy,0.22975801324351358,crsa
yolov5m_yolo,reshading_taskonomy,0.36256887961366324,crsa
yolov5m_yolo,gmixer_24_224_random,0.1569221770116956,crsa
yolov5m_yolo,resmlp_24_224_classification,0.3375261184312635,crsa
yolov5m_yolo,swin_large_patch4_window7_224_classification,0.33846288776020234,crsa
yolov5m_yolo,jigsaw_taskonomy,0.01766344979403495,crsa
edge_texture_taskonomy,BiT-Expert-ResNet-V2-Vehicle_bit_expert,0.12024982749190674,crsa
edge_texture_taskonomy,ViT-S-SLIP_slip,0.10469754307589792,crsa
edge_texture_taskonomy,ViT-L/14_clip,0.07529222705192229,crsa
edge_texture_taskonomy,regnetx_064_random,0.048396557157794874,crsa
edge_texture_taskonomy,alexnet_classification,0.15713698634780485,crsa
edge_texture_taskonomy,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.16795126273596278,crsa
edge_texture_taskonomy,alexnet_gn_ipcl_imagenet,0.16166929396858074,crsa
edge_texture_taskonomy,semnasnet_100_classification,0.1363117823441067,crsa
edge_texture_taskonomy,ViT-L-SimCLR_slip,0.07184811699018218,crsa
edge_texture_taskonomy,vit_small_patch32_224_random,0.034457631827648647,crsa
edge_texture_taskonomy,BiT-Expert-ResNet-V2-Bird_bit_expert,0.14368722290224553,crsa
edge_texture_taskonomy,squeezenet1_0_classification,0.08629683979745277,crsa
edge_texture_taskonomy,BiT-Expert-ResNet-V2-Food_bit_expert,0.13086752688562991,crsa
edge_texture_taskonomy,vit_base_patch16_224_random,0.02628065049860516,crsa
edge_texture_taskonomy,resnet18_random,-0.016472198489158523,crsa
edge_texture_taskonomy,RegNet-128Gf-SEER_seer,0.11907432483767956,crsa
edge_texture_taskonomy,fixated_pose_taskonomy,0.2165786102064131,crsa
edge_texture_taskonomy,vit_base_r50_s16_224_in21k_classification,0.13186562207443497,crsa
edge_texture_taskonomy,ViT-L-SLIP_slip,0.09763575970252186,crsa
edge_texture_taskonomy,xception_random,-0.014789485125702625,crsa
edge_texture_taskonomy,ghostnet_100_random,-0.031668779359854876,crsa
edge_texture_taskonomy,class_object_taskonomy,0.23930605442930306,crsa
edge_texture_taskonomy,keypoints2d_taskonomy,0.28322554533852,crsa
edge_texture_taskonomy,pit_b_224_random,0.019708453505186053,crsa
edge_texture_taskonomy,dla34_classification,0.15253593330666276,crsa
edge_texture_taskonomy,segment_unsup25d_taskonomy,0.1946795453761951,crsa
edge_texture_taskonomy,convnext_base_random,0.03488238350766459,crsa
edge_texture_taskonomy,RN101_clip,0.04277242681205098,crsa
edge_texture_taskonomy,vit_large_patch16_224_random,0.02834439323731901,crsa
edge_texture_taskonomy,eca_nfnet_l0_classification,0.13472357589220071,crsa
edge_texture_taskonomy,resmlp_24_224_random,0.033961869369142916,crsa
edge_texture_taskonomy,regnety_064_classification,0.14441791510651006,crsa
edge_texture_taskonomy,hardcorenas_a_classification,0.11388758787132774,crsa
edge_texture_taskonomy,resnet101_random,-0.037651010756135236,crsa
edge_texture_taskonomy,mixer_l16_224_random,0.03856158423255596,crsa
edge_texture_taskonomy,vit_large_patch16_224_classification,0.19903544516642888,crsa
edge_texture_taskonomy,resmlp_big_24_224_random,0.027168497261392806,crsa
edge_texture_taskonomy,hardcorenas_a_random,-0.024889152469127544,crsa
edge_texture_taskonomy,convit_tiny_random,0.03216956034127006,crsa
edge_texture_taskonomy,random_weights_taskonomy,0.10353650551850252,crsa
edge_texture_taskonomy,convmixer_768_32_random,-0.0698070266281074,crsa
edge_texture_taskonomy,vit_base_patch16_224_classification,0.11476494381500686,crsa
edge_texture_taskonomy,xcit_nano_12_p8_224_random,-0.056339188294837396,crsa
edge_texture_taskonomy,dla34_random,-0.02697377053544189,crsa
edge_texture_taskonomy,convnext_large_in22k_classification,0.09679501813730447,crsa
edge_texture_taskonomy,resnet152_random,-0.03854555521918544,crsa
edge_texture_taskonomy,crossvit_base_240_classification,0.13916685386607305,crsa
edge_texture_taskonomy,vit_tiny_patch16_224_classification,0.11298099371628147,crsa
edge_texture_taskonomy,resnet50_classification,0.12732413271705242,crsa
edge_texture_taskonomy,mixer_b16_224_random,0.03701352694259695,crsa
edge_texture_taskonomy,xcit_nano_12_p8_224_classification,0.10744547545697307,crsa
edge_texture_taskonomy,vit_small_patch16_224_in21k_classification,0.11507614211180202,crsa
edge_texture_taskonomy,edge_occlusion_taskonomy,0.292659238832071,crsa
edge_texture_taskonomy,swin_tiny_patch4_window7_224_classification,0.11662086816023175,crsa
edge_texture_taskonomy,faster_rcnn_R_50_FPN_3x_detection,0.1363980779759867,crsa
edge_texture_taskonomy,skresnext50_32x4d_classification,0.18107596097039136,crsa
edge_texture_taskonomy,shufflenet_v2_x1_0_classification,0.14412130611951265,crsa
edge_texture_taskonomy,keypoint_rcnn_R_50_FPN_3x_segmentation,0.2042004666648105,crsa
edge_texture_taskonomy,mnasnet1_0_classification,0.08353833713804994,crsa
edge_texture_taskonomy,curvature_taskonomy,0.24105707644295835,crsa
edge_texture_taskonomy,vit_small_patch32_224_classification,0.16332052020726937,crsa
edge_texture_taskonomy,coat_lite_tiny_random,0.03503087083922818,crsa
edge_texture_taskonomy,deit_base_patch16_224_classification,0.13214822651988622,crsa
edge_texture_taskonomy,ViT-B-CLIP_slip,0.08212859277919012,crsa
edge_texture_taskonomy,convit_base_classification,0.09271824780391882,crsa
edge_texture_taskonomy,poolformer_s36_classification,0.13800978742607736,crsa
edge_texture_taskonomy,squeezenet1_0_random,-0.025247273574999934,crsa
edge_texture_taskonomy,xcit_nano_12_p16_224_classification,0.10296930871596047,crsa
edge_texture_taskonomy,inception_v3_random,0.07190641823296971,crsa
edge_texture_taskonomy,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.11657638851260463,crsa
edge_texture_taskonomy,ViT-L-CLIP_slip,0.06223481034769082,crsa
edge_texture_taskonomy,levit_128_random,0.01900471034101166,crsa
edge_texture_taskonomy,resmlp_big_24_224_in22ft1k_classification,0.11714341604722696,crsa
edge_texture_taskonomy,pit_ti_224_classification,0.19805608654438148,crsa
edge_texture_taskonomy,swin_large_patch4_window7_224_in22k_classification,0.16068515217274815,crsa
edge_texture_taskonomy,jx_nest_tiny_random,-0.008425630602141779,crsa
edge_texture_taskonomy,resnet101_classification,0.16596764973193692,crsa
edge_texture_taskonomy,swin_base_patch4_window7_224_random,0.033456820931696246,crsa
edge_texture_taskonomy,vit_small_patch16_224_classification,0.13301075228144643,crsa
edge_texture_taskonomy,mobilenet_v2_random,0.0027306642661250476,crsa
edge_texture_taskonomy,convit_tiny_classification,0.19972383809127395,crsa
edge_texture_taskonomy,efficientnet_b1_random,-0.008911588271493364,crsa
edge_texture_taskonomy,inception_v3_classification,0.1407424780096753,crsa
edge_texture_taskonomy,RegNet-32Gf-SEER-INFT_seer,0.20228657120009508,crsa
edge_texture_taskonomy,MiDaS_monoculardepth,0.20682663005567326,crsa
edge_texture_taskonomy,vit_large_patch16_224_in21k_classification,0.08767835801225282,crsa
edge_texture_taskonomy,RegNet-128Gf-SEER-INFT_seer,0.19573807847287886,crsa
edge_texture_taskonomy,ViT-L-CLIP-CC12M_slip,0.048795988700551275,crsa
edge_texture_taskonomy,ResNet50-MoCoV2-BS256_selfsupervised,0.1284146838750235,crsa
edge_texture_taskonomy,alexnet_gn_ipcl_openimages,0.17393014410893992,crsa
edge_texture_taskonomy,inpainting_taskonomy,0.07648246149419083,crsa
edge_texture_taskonomy,BiT-Expert-ResNet-V2-Flower_bit_expert,0.13562746145236537,crsa
edge_texture_taskonomy,shufflenet_v2_x1_0_random,-0.04865860719464223,crsa
edge_texture_taskonomy,gmlp_s16_224_classification,0.15856308595295815,crsa
edge_texture_taskonomy,normal_taskonomy,0.18460074008558408,crsa
edge_texture_taskonomy,ResNet50-JigSaw-Goyal19_selfsupervised,0.15759438928862352,crsa
edge_texture_taskonomy,cspresnet50_classification,0.1388992493083286,crsa
edge_texture_taskonomy,class_scene_taskonomy,0.14455483763623536,crsa
edge_texture_taskonomy,reshading_taskonomy,0.32773513736295035,crsa
edge_texture_taskonomy,gmixer_24_224_random,0.03349073132594999,crsa
edge_texture_taskonomy,resmlp_24_224_classification,0.08461435806773016,crsa
edge_texture_taskonomy,swin_large_patch4_window7_224_classification,0.13357880837923317,crsa
edge_texture_taskonomy,jigsaw_taskonomy,0.22812022870614168,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,ViT-S-SLIP_slip,0.5894218715472274,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,ViT-L/14_clip,0.5018152551102434,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,regnetx_064_random,0.10499249121514198,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,alexnet_classification,0.7411260205620016,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.6362664583249712,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,alexnet_gn_ipcl_imagenet,0.5965206207552913,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,semnasnet_100_classification,0.7440578056241973,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,ViT-L-SimCLR_slip,0.4120244123356414,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,vit_small_patch32_224_random,0.1650909647239189,crsa
BiT-Expert-ResNet-V2-Vehicle_bit_expert,BiT-Expert-ResNet-V2-Bird_bit_expert,0.799705657934586,crsa
