Activity,X,Y,Z
Brain Responses,110.54316483933516,-30.569299035527695,0.5086756953457212
Brain Responses,38.39182436510505,12.049683120991505,-33.757537191983346
Brain Responses,-62.59737618922635,-23.862083544677752,-21.149696942982985
Brain Responses,15.321267939819737,-16.537876624814267,-21.3949969754289
Brain Responses,48.42885319885391,18.374275496086987,19.417901145594275
Brain Responses,-16.159240381061714,24.08489950570683,-9.041811195039706
Brain Responses,20.486174733353344,-33.75875161136749,21.677688834163742
Brain Responses,0.9513705272597615,-10.563832352630113,29.458635432119248
Brain Responses,-45.93433775134425,-4.743984421828791,-27.31145843978849
Brain Responses,-67.24544092234932,5.748407469765085,-6.1362557958577275
Brain Responses,-62.39667061186577,36.52429316589532,-10.377753515600984
Brain Responses,-38.868205912515826,4.335571770149371,48.825813908091455
Brain Responses,50.66931746791476,19.625891588382316,-20.601962592851986
Brain Responses,-46.96075740577404,-4.556081230070765,39.772424303710615
Brain Responses,-26.19093756339137,-8.336255146788046,54.06306570788655
Brain Responses,42.40454944977852,25.393034937567357,-12.246448292607477
Brain Responses,67.40243385732505,-15.537003825435244,4.788307345202037
Brain Responses,45.41170051562219,25.5966376463616,1.5391983567497383
Brain Responses,57.925616575402,45.9664878905034,12.509948087152518
Brain Responses,79.67566527247767,48.998744848391674,-21.19720272774844
Brain Responses,42.6607831503743,-32.267432811722344,20.505377030740043
Brain Responses,-5.924354884368131,-19.28651710434943,-31.18160835517516
Brain Responses,40.13936427503531,13.068441851029137,3.1566599745916366
Brain Responses,-25.041862005202923,5.219737778659512,11.333868544142623
Brain Responses,-70.84472511309937,4.895066482952959,-35.00824322594313
Brain Responses,-41.65642867108676,34.889167544758294,-29.688196845455725
Brain Responses,-51.62895282713508,4.275494393021601,-36.88704531819608
Brain Responses,-13.085492980105201,-19.390434422716492,-21.633514164557102
Brain Responses,44.96636618360488,51.11909057945569,6.250471370434337
Brain Responses,-44.12139966597202,-1.6199386355453465,-41.22439756578436
Brain Responses,43.54881578976998,67.46240559026563,-8.85189237298541
Brain Responses,76.05044446591774,-10.639907305015115,-13.80640913003657
Brain Responses,-1.8193338187188297,25.17853773230724,-7.5530260514906225
Brain Responses,-21.02440467940908,-1.0653769242096742,27.348055768725853
Brain Responses,38.23551332069754,32.22115847061941,9.420654704685715
Brain Responses,-3.3379137286561438,-78.28357989839624,-21.29215920989056
Brain Responses,23.30448387279429,17.926131174361757,-17.17595154205741
Brain Responses,-44.33208023214245,4.341686470231622,-1.6788843883187012
Brain Responses,23.279118569184874,-8.820894437126878,3.0351853977988306
Brain Responses,34.982670290203345,-44.609618611210514,0.5935630748458418
Brain Responses,-47.70631083121312,38.65822715195525,54.00872076781502
Brain Responses,-3.7062928068303065,-15.442207262451218,25.366555044093268
Brain Responses,27.802528467241693,23.682751224468078,-9.057713839687635
Brain Responses,74.3599496745291,-16.42140432011436,12.788986870752666
Brain Responses,17.59854221880739,-5.845594387486411,52.24668889989144
Brain Responses,65.2227217721135,-34.41354366114438,4.132550610397926
Brain Responses,17.565107425930634,-44.692482098331,8.638166060735022
Brain Responses,4.598165855467433,-63.858357559067734,-11.070257984876202
Brain Responses,40.16717933924919,18.30600165392214,0.47377979895529015
Brain Responses,17.830341378191992,64.94732797331874,59.221169953122455
Brain Responses,43.19122198844928,34.45408829036358,6.0068519835325
Brain Responses,-6.922687279110208,9.12953582054456,-12.047058968016902
Brain Responses,56.90208793883974,7.179871385628615,7.544677550394732
Brain Responses,-23.223821778126226,-6.602565181918561,-6.70937726686232
Brain Responses,-22.541368872075942,-41.60982951059286,-14.682888063718844
Brain Responses,23.820781170372076,5.169793249066755,5.355578518104203
Brain Responses,-51.12851333386766,7.9942935571412255,-21.369134250038126
Brain Responses,-2.031458370089356,0.9289894320685691,-18.109980828386753
Brain Responses,41.31534128667756,-43.04320076684222,1.4374979348737393
Brain Responses,-44.148644296928495,5.702837568249925,-21.317430096605637
Brain Responses,-3.079901307030065,29.278274537685533,-25.475498716434977
Brain Responses,-2.6676717082341277,-19.399249070452253,-19.903669723713282
Brain Responses,81.59769772729219,-38.24731732451445,13.23175772545983
Brain Responses,34.60717018277313,-10.52167917009558,9.710133058376789
Brain Responses,37.63570400674595,-41.349308770309726,1.9858242273912767
Brain Responses,18.914392941610345,-8.101934697044264,36.09645706283432
Brain Responses,-11.830359787960354,-76.11264134267098,-8.550527506305901
Brain Responses,-12.532652612187254,-23.233893729221247,-12.40665580406857
Brain Responses,-40.150127403991505,-2.886549265120312,13.766138942878097
Brain Responses,-40.26824898432388,-21.577684960423355,52.580136130080376
Brain Responses,61.89097275507597,8.8829556067612,-36.75671819102627
Brain Responses,43.56928468906911,-9.311239480855912,-5.049643880043285
Brain Responses,-63.25142809152262,-11.641737239854894,-12.219663160963707
Brain Responses,57.17936159988741,-36.48835466068375,-22.076654975164388
Brain Responses,-26.177823373462257,36.00963110545361,2.59673923174285
Brain Responses,-56.23062437791907,13.275571640404452,30.75794311038382
Brain Responses,-17.02855500308442,-0.9991443683248392,28.696485446296666
Brain Responses,-13.213627792980132,6.5700009451824855,-6.339584389022358
Brain Responses,-49.315775677699136,16.24623737241671,7.99509706970772
Brain Responses,-59.90713414185514,35.80829567579078,-20.681460131824462
Brain Responses,-21.496037323510862,43.315467049713625,-41.14011100555979
Brain Responses,36.73927277867021,-12.141902810001978,-11.763642906556452
Brain Responses,-84.2298818149666,60.04694383776721,-32.84829478728251
Brain Responses,-45.250748541663164,30.15062759424212,-2.6632103635953976
Brain Responses,21.933950691791345,12.241214655008525,21.95239675904777
Brain Responses,-6.298946376686227,-64.10684658066076,8.034889604454305
Brain Responses,-18.618652950350015,-19.7113116221871,-37.5493528352279
Brain Responses,89.66582324927367,-15.51814557192625,7.66283385301677
Brain Responses,-60.884768080787026,15.479050183674481,23.9808425795457
Brain Responses,-29.16634749934351,-32.00306123329045,-27.383244353029177
Brain Responses,-2.4063615156650617,-66.52523887746024,38.574464910127055
Brain Responses,-24.66207504679738,-24.357929946400798,-22.096384460496143
Brain Responses,13.951661917632672,13.044248880908686,-8.170097866515174
Brain Responses,-61.214988293606474,28.274604148173278,-10.846941383478013
Brain Responses,-60.77262848802462,20.644361667768578,1.159655832951585
Brain Responses,-2.3592054750186007,-56.23270203508038,-11.120966624550402
Brain Responses,41.565576435096524,-18.67231240077319,-26.484440024789826
Brain Responses,12.323540073614566,-35.54455749478721,-29.395199561136543
Brain Responses,35.292470968504816,12.30622201078301,-16.938862339627207
Brain Responses,46.71916908824907,48.701153583774996,3.6593949298472754
Brain Responses,-30.31536784010017,-8.292602621768987,52.365959812323524
Brain Responses,51.62679374370477,21.23684378460297,23.555399159744365
Brain Responses,19.515549819112504,28.382566143180767,1.381538167309816
Brain Responses,-65.13249402444812,48.027036336092635,-10.76145353859445
Brain Responses,-42.27579634841157,33.82424599510849,64.03315592841545
Brain Responses,-56.80387929761628,-5.285413495756767,51.68294775491474
Brain Responses,-5.508235884660893,-2.989984337920705,-60.17637179178117
Brain Responses,-20.685060077045716,-62.29814824640088,25.58681540174983
Brain Responses,43.68307132301615,-63.35699202012165,42.73952859148558
Brain Responses,-29.352474018686504,-50.75572113656954,11.068863715685069
Brain Responses,-70.33039874449493,23.27111993711624,-8.94885263034721
Brain Responses,6.909140595568359,0.10395240861786369,50.470842239226464
Brain Responses,-27.37638560127803,-45.477923137023495,27.773859391834637
Brain Responses,48.82957770931195,5.683025143071336,63.52883742559151
Brain Responses,-30.208011790277542,-41.25337743202629,28.980346977632237
Brain Responses,32.13848772510298,39.1757628427063,-30.43430692360596
Brain Responses,50.7102875767532,-20.727773430008256,-6.105332148673067
Brain Responses,-53.23531032288947,13.95659770409225,-5.200532201216686
Brain Responses,88.52972817134236,-12.257267100257948,0.6385837593650708
Brain Responses,-26.272164704084517,-13.925452456708866,14.299675980364633
Brain Responses,-17.214498929163504,28.543588956909186,-8.466897400543663
Brain Responses,66.60598429653304,-27.791976988182608,10.487053755691926
Brain Responses,-27.885125185967343,-11.339608550826208,31.067775271622022
Brain Responses,47.64321166154407,13.051377827167954,47.98930925615614
Brain Responses,19.86808981074832,18.336074319261108,23.453530768266965
Brain Responses,61.41506911286844,-0.1522397758554293,-8.753806868989326
Brain Responses,69.60553164976453,13.230874892167188,-28.43604913517769
Brain Responses,62.07439631676139,-2.3361223080719937,12.247196698608695
Brain Responses,-52.80973840948717,39.85725695046656,3.4782768482869586
Brain Responses,-66.83472823679617,32.2480967490669,7.445530802738022
Brain Responses,-33.233695866977335,2.890501955516515,24.29249438749379
Brain Responses,-70.53792977073061,41.91149603219189,44.01539540594568
Brain Responses,8.332375196327922,-2.5461601681947412,-0.42153253876204494
Brain Responses,-65.17945988691254,30.84705876600205,-21.065224516046495
Brain Responses,-16.77728513949502,0.3819085046986001,39.35743716017248
Brain Responses,-64.8794377319304,41.27567800564635,67.17502756075044
Brain Responses,15.59117034604236,29.57148073298001,10.08228033564103
Brain Responses,-71.34180734001767,23.259560499975073,52.58461539701611
Brain Responses,58.050174796204594,-38.39113094425184,25.49930747965903
Brain Responses,-66.8785200612655,26.522977311060004,2.072389033450568
Brain Responses,52.10496719696409,-33.09329723214014,-11.583449190956442
Brain Responses,-23.201869609155423,-11.219212116487501,9.796940696578334
Brain Responses,-62.23671216023925,-4.090240605194428,-16.807262612346435
Brain Responses,56.409407383846464,-8.67496588468046,42.24049506063848
Brain Responses,21.414086858925334,8.735085956781896,-33.150270107676576
Brain Responses,-0.15791119782974045,4.213073023584991,5.98071536390988
Brain Responses,-44.47836542836926,-16.46179485381067,-0.34939010677059107
Brain Responses,-42.33616055318887,48.152945692713516,-12.279794056888232
Brain Responses,56.31552462937951,-25.14710180394069,-8.28308212289268
Brain Responses,65.08900621984891,34.17038400126685,-11.547112873924618
Brain Responses,-32.73404686361359,-58.48383195175748,33.21216410225783
Brain Responses,-48.02965418249873,3.5448844940510837,31.642887659240404
Brain Responses,-5.145424990526811,12.891175787629447,46.283196666154424
Brain Responses,21.143847545465157,-2.3455155677060926,-2.903382737451594
Brain Responses,53.60678192341554,-33.703964118455524,15.46027602784162
Brain Responses,50.178319635373065,-25.48686535315629,-1.3645701672154664
Brain Responses,15.651890820147834,6.759173662106915,-1.3680167112978487
Brain Responses,-26.29791351173531,-19.233641902249435,26.2702804352946
Brain Responses,-24.598069426014955,-18.405536388839266,50.75702127068535
Brain Responses,-41.749374553853905,-63.57522899947402,53.99847774868259
Brain Responses,15.175749359803383,-10.48461685796208,-13.038086222134343
Brain Responses,11.049757730623774,15.874292282298484,20.664397244229097
Brain Responses,-15.13744564327987,23.42082974806177,61.89514355872699
Brain Responses,41.280793455240506,31.669627665471634,-23.13093852121465
Brain Responses,36.62029633516259,12.285029604821109,14.841442432959395
Brain Responses,22.947628953571968,-22.920876956902514,-22.51741318805169
Brain Responses,17.19152005554461,8.182436511914116,-18.303011246369703
Brain Responses,36.27014966551305,-4.901721780493885,-29.02536133244075
Brain Responses,-24.51505345010998,-54.65060373970308,-27.520001539423227
Brain Responses,15.104109191869703,-54.13975763699403,-23.980943303625683
Brain Responses,-66.54519253261908,16.335154432185682,-14.107852308325672
Brain Responses,48.23074070363068,-46.38421549606697,10.453124977261584
Brain Responses,-58.02851849031001,59.57233917438553,-13.568900144007149
Brain Responses,-33.380839081711606,10.26402381560357,0.06678059472310525
Brain Responses,14.886083663992626,-70.4697998913886,10.79066692425499
Brain Responses,19.065073487089684,18.192714187341657,-37.117540985460984
Brain Responses,58.83144079788329,27.56381038063644,25.341842099460628
Brain Responses,25.379604418821124,-15.348080256471512,-13.387254520605499
Brain Responses,-74.11287409421288,-23.515773596592407,-32.13253740532733
Brain Responses,47.22284255682106,12.350417183136802,-35.455746355938764
Brain Responses,-32.91978724417834,39.46449849464718,-22.946320938784872
Brain Responses,-63.91013590548852,21.489267845078498,-24.633556235955783
Brain Responses,-59.67878583302049,21.678000140609164,-14.27642274185274
Brain Responses,30.262498734388632,31.35759084782295,-14.7232402588646
Brain Responses,51.604628423059,49.561974661838796,30.052929744114174
Brain Responses,28.705510014766357,26.92705432795848,10.295296045086124
Brain Responses,-26.594511110445186,-36.58754024574747,-26.91965730552257
Brain Responses,-44.84571857156682,58.05906638301722,27.286974727875116
Brain Responses,-57.62624042452231,2.8699967432401445,-4.444696632388586
Brain Responses,-15.236789362973976,-19.96749456806104,60.58957866565481
Brain Responses,-43.8260451209297,-30.298371238863034,-18.050633779507013
Brain Responses,30.201427496580195,39.10084881935684,-8.80139229046724
Brain Responses,56.13183746067001,57.26586531363328,-23.520107791579253
Brain Responses,17.316973355131175,-17.294002393575383,20.71408661269181
Brain Responses,-36.96492000921957,10.983632167092075,32.86529812150604
Brain Responses,50.27252626595884,-26.955989890226004,18.930870429012153
Brain Responses,-0.2044626503118104,-2.839207216180489,-16.607990841500943
Brain Responses,-1.8003048312977188,-4.516121295894915,-22.595878591095385
Brain Responses,24.552557641580613,-10.321503483340125,2.0555271997173823
Brain Responses,36.281622371090606,34.527370534420065,4.533495935758494
Brain Responses,-66.0950610895002,-1.7261925192686116,1.5584677186147917
Brain Responses,9.448871027171776,6.746816637513189,-37.389283555556695
Brain Responses,48.93458900604113,-16.037755216195087,-14.341895385510542
Brain Responses,9.380243032871089,56.258935474789105,0.201917640138518
Brain Responses,-47.59367021587634,13.674293735365968,-22.724518866993133
Brain Responses,10.3165746589486,22.195680622773203,4.635845184175637
Brain Responses,10.559641268353099,-8.227594283689845,-1.3433040334959088
Brain Responses,-22.30652186632922,-19.615395469707643,-18.445702109526213
Brain Responses,4.901743549249389,-8.676707863442003,-11.043048107422608
Brain Responses,-27.074002838304253,3.4128410674794734,67.58050027385646
Brain Responses,16.72621754139878,14.43660425585561,-53.00805262263387
Brain Responses,-89.62188125645343,31.069406485405537,-25.33126804473326
Brain Responses,16.045338606069706,27.925299989440582,-48.32208556883804
Brain Responses,24.049027145263928,-6.605907198098988,-9.153913310315883
Brain Responses,52.06992450529631,23.69522708802239,60.294833324757974
Brain Responses,54.70370236967461,34.81039438176731,32.17996520243375
Brain Responses,16.632179010104124,-3.790732278062113,-50.38748160214668
Brain Responses,29.805510437552673,-69.17959262667003,1.887599336876965
Brain Responses,-80.98768880662645,36.12149504968297,-21.629952085286476
Brain Responses,5.272348075526293,-3.8057198808528567,-3.9968976736362043
Brain Responses,82.97131476351187,-41.88320774674115,9.591732367493078
Brain Responses,32.61110148520178,-59.927704324154796,-0.390644822914279
Brain Responses,74.99210744487166,-57.44383912352029,1.0395774401503053
Brain Responses,-57.6662485415498,27.96211930633996,-1.8888203070776333
Brain Responses,24.04556596046824,-31.0366027007863,-21.714231398225017
Brain Responses,-35.15757741201856,-30.548182133276686,25.352026177478137
Brain Responses,39.158158449765395,-13.785395380099224,-31.57154177435623
Brain Responses,-6.673153216566158,-8.388516189527605,60.98890709415501
Brain Responses,-56.835128503423654,26.99065013985356,3.4818926131440135
Brain Responses,16.25735172504834,22.54506608623309,36.248515337833965
Brain Responses,-9.745224586199571,-6.721115929234726,0.3752749333433044
Brain Responses,-37.69192058832912,-34.55595704081231,-6.524290231698187
Brain Responses,-54.807170812011854,13.14133279333818,-15.335616303538359
Brain Responses,18.367502504709996,-3.895409353436462,-45.98193994128901
Brain Responses,17.175342734213967,-41.257369883983266,29.98951530393817
Brain Responses,-23.10248686866459,-9.50677068322554,13.870938823290926
Brain Responses,0.38542066025259986,4.193575703800186,38.01579459031585
Brain Responses,15.94238657954385,14.975765092688974,46.381315737780184
Brain Responses,17.07404885573653,-8.342576131880323,70.2979116568358
Brain Responses,-39.93197668490798,-52.14182657931757,2.8100926394178942
Brain Responses,-39.569451612407256,-55.78690229927436,-24.439486414952245
Brain Responses,43.641429485723776,12.473230514080786,5.691837915217263
Brain Responses,18.34896835637681,-28.335817839665456,14.56365143484394
Brain Responses,44.55410104441144,-23.420913450529866,17.135110911626267
Brain Responses,-23.319838711609265,37.316444788822416,-34.226681306239755
Brain Responses,-47.86813290231107,-6.7689906063936975,46.34781870273476
Brain Responses,-24.989680481766722,24.7588281533619,48.924493913819596
Brain Responses,-75.29906408279638,14.169858264165757,3.7124998384869587
Brain Responses,44.67005281181998,-6.018535620161832,12.553984776735694
Brain Responses,39.50711945451334,6.284028476638731,34.36984356467485
Brain Responses,29.28811231676837,14.79545346589682,-23.07734613545194
Brain Responses,28.71944028412439,-9.264320231293823,-11.453558526987702
Brain Responses,34.81098403517532,-8.925658109429085,-19.757751556745664
Brain Responses,-83.37647636205517,-3.2970589533647976,-19.2601707369068
Brain Responses,50.62598786450361,-28.912173211387035,2.7720858540656557
Brain Responses,-8.439711600682495,-3.84396696570305,10.496818322218983
Brain Responses,28.352591048139885,-29.58909400411361,-30.024547227710336
Brain Responses,-33.63994712166271,-20.191806695573355,55.94448875218858
Brain Responses,-73.08206604058238,-16.414575227163468,-16.830435196163265
Brain Responses,-86.40262038417184,-1.0700184671423125,-10.681690495866006
Brain Responses,-29.386106189230688,-12.84856905528219,-33.00794622585376
Brain Responses,-52.55009578620078,8.608762038758908,-12.305151978826963
Brain Responses,16.81449576742129,21.51585902348677,-19.669417819506375
Brain Responses,48.648671087135675,6.743577278845606,33.9077676362109
Brain Responses,59.80241475176527,18.935402438639784,22.472934698360895
Brain Responses,-38.05901293707598,19.725120588792514,30.070807920933774
Brain Responses,28.880424842573806,-42.33360574634687,39.426239294746345
Brain Responses,-29.750611032514836,-21.901018942416748,32.447358089820455
Brain Responses,18.201635036057173,-45.9554973166363,-3.657354322869608
Brain Responses,-39.616935309258245,27.685689625746097,43.37395062576419
Brain Responses,76.09001273494415,-13.699184768758057,-7.4095689015127535
Brain Responses,-40.112432316041044,-65.9224817877368,-3.6212546912198755
Brain Responses,-51.332764629788045,2.3334664178132196,-29.92356659098834
Brain Responses,6.913327561908039,-46.16078011771841,-53.633770055778406
Brain Responses,-44.18965896223982,-31.50168207952049,-11.110251652716585
Brain Responses,-20.150784251448577,-33.89435401284767,9.87165666406134
Brain Responses,-20.062985000921046,-19.57325360735744,-31.206954604376794
Brain Responses,56.19655738022863,27.10787534534614,8.312117298475476
Brain Responses,6.470790190583437,-0.56491428225122,8.460443223982109
Brain Responses,-55.57376832368411,3.16149274635192,20.232157614426068
Brain Responses,-26.535777382642006,41.29023850587056,55.02214161362355
Brain Responses,-1.6677093670541447,15.388904126282712,-49.82526667408609
Brain Responses,-47.13638459492968,-5.7537103419202715,-14.125171419011314
Brain Responses,-20.65988630829193,-8.347738424626186,-23.346846312652428
Brain Responses,-83.37117376474336,31.533717943069412,-30.276775099165885
Brain Responses,-64.18593502100286,14.529799602611423,-0.7692798650287715
Brain Responses,-57.23146628870035,3.296075576905503,-6.685572050388604
Brain Responses,34.7542322454317,2.3982828323134027,16.77643041668355
Brain Responses,-51.638010838689866,-9.188892196754647,-22.449174424254732
Brain Responses,6.827676267332882,-48.931515195645176,-43.308109853992555
Brain Responses,-3.919742286930206,-24.416404113323182,-55.173950818206144
Brain Responses,6.705087786930364,-61.31466886771624,-7.326828054431864
Brain Responses,-42.7410737601017,9.650821820610686,18.961140665885587
Brain Responses,23.284396618330334,24.431267204191037,0.02656626387973666
Brain Responses,-36.61389589429349,-28.928950948286005,43.487191161984036
Brain Responses,54.287236369018366,24.028497726562218,3.8726517720663147
Brain Responses,-14.449191861243778,-4.923192472591034,-4.381545175795801
Brain Responses,-59.41716123519694,-21.416205211141282,23.27367316909251
Brain Responses,45.59051334852957,14.022820519190898,-7.369823971461661
Brain Responses,-12.29073111541141,-4.415683012056301,-5.8457890266259795
Brain Responses,37.17473443989446,15.065225047639476,30.48725895854121
Brain Responses,-44.61504921991574,15.28498230820597,41.55667588252428
Brain Responses,-41.27439889881195,-2.561082187360139,74.13881808170946
Brain Responses,61.21651206598572,32.84086285595694,12.381678420771975
Brain Responses,-5.10879982409918,37.74092631770997,-8.300142039186076
Brain Responses,46.39412111284757,14.802418335124814,44.24647199709746
Brain Responses,96.41526820857206,33.67125495985084,1.7712725209661133
Brain Responses,38.33717312114299,0.7592292146686314,-16.838019312853717
Brain Responses,26.495972586463523,25.76158868325024,32.04149498654456
Brain Responses,-22.049958470470976,-33.174541905507105,-4.41834836715584
Brain Responses,-40.27844981511255,4.143929671362313,-1.06765104229408
Brain Responses,89.71121771519654,-22.373068601959492,-3.081413859872993
Brain Responses,21.508382332174932,14.372103537639992,-27.5336933784631
Brain Responses,-9.811747947689256,-19.244423305980167,26.363594113291036
Brain Responses,45.51824307386542,-27.509950551047954,-15.18866783707848
Brain Responses,12.178061986509919,-26.20429045262954,-25.81314645935561
Model Features,-0.49514156579971313,-0.3127132058143616,-0.5686151385307312
Model Features,-0.4485182464122772,-0.1516096144914627,-0.21429650485515594
Model Features,0.0768531933426857,0.2683689296245575,-0.15951083600521088
Model Features,0.036032307893037796,-0.39039093255996704,0.0019382989266887307
Model Features,0.797806441783905,1.3491979837417603,-0.5538212656974792
Model Features,-0.2952526807785034,0.21822920441627502,0.34055987000465393
Model Features,-0.484947144985199,-0.07921598851680756,1.1713610887527466
Model Features,-0.7084878087043762,-0.2897135615348816,-0.1095581129193306
Model Features,-0.2871457636356354,-0.5039250254631042,-0.5177264213562012
Model Features,-0.3434567451477051,-0.03336236625909805,0.248844176530838
Model Features,-0.2163534313440323,-0.3954358994960785,0.025426110252738
Model Features,-0.40607574582099915,-0.04184570536017418,-0.14130693674087524
Model Features,-0.6215090751647949,-0.0035063261166214943,-0.37049272656440735
Model Features,-0.9219202995300293,-0.3392510414123535,-0.26339632272720337
Model Features,-0.5118370652198792,-0.024916522204875946,1.0224055051803589
Model Features,0.5546516180038452,1.1150763034820557,-0.1760728508234024
Model Features,-0.852457582950592,-0.16485212743282318,-0.44583630561828613
Model Features,-0.024055521935224533,0.2059060037136078,0.9074364304542542
Model Features,0.49953657388687134,-0.16105858981609344,0.170354962348938
Model Features,-0.0488697811961174,-0.013179551810026169,0.9762070775032043
Model Features,0.006070289760828018,0.692040205001831,-0.09609836339950562
Model Features,0.45707210898399353,-0.4970049262046814,0.28784459829330444
Model Features,-0.3666287660598755,0.027051791548728943,0.007610770873725414
Model Features,-0.08133728057146072,0.0188575591892004,1.028683066368103
Model Features,-0.35577845573425293,-0.0018412303179502487,0.49910470843315125
Model Features,-0.7585541605949402,-0.1974443942308426,-0.12862628698349
Model Features,-0.07188236713409424,0.03437916189432144,-0.2355044186115265
Model Features,0.14202289283275604,0.27281734347343445,0.5909563302993774
Model Features,-0.5555630326271057,0.002346561523154378,-0.4980347752571106
Model Features,0.05717742070555687,0.7328501343727112,0.16945767402648926
Model Features,-0.0989813432097435,0.0030827054288238287,0.13012748956680298
Model Features,-0.8015804886817932,-0.3639431595802307,-0.34096574783325195
Model Features,0.04781864956021309,-0.15899540483951569,1.2673450708389282
Model Features,0.5899544954299927,1.0997942686080933,-0.3624909818172455
Model Features,0.4343688488006592,-0.5689725875854492,-0.026685884222388268
Model Features,-0.4405140280723572,-0.008464641869068146,0.257440447807312
Model Features,0.3730047643184662,0.854936957359314,0.13823740184307098
Model Features,-0.22180186212062836,-0.022788381204009056,-1.0219144821166992
Model Features,0.3497583568096161,0.7710446119308472,-0.12520888447761536
Model Features,0.15051844716072083,0.3404618501663208,-0.03383425995707512
Model Features,-0.45000389218330383,-0.08990383893251419,0.5005448460578918
Model Features,0.3259076178073883,0.46841609477996826,0.025824178010225296
Model Features,-0.4248981475830078,0.0014710458926856518,-0.3992164731025696
Model Features,-0.4373948574066162,-0.07131294161081314,0.4849671721458435
Model Features,0.7068292498588562,-0.17706236243247986,0.0031466898508369923
Model Features,-0.4374227523803711,0.006091641262173653,0.5614466667175293
Model Features,-0.35069456696510315,-0.04337155818939209,0.7552688121795654
Model Features,-0.31719860434532166,-0.3013137876987457,-0.5482010245323181
Model Features,-0.4854559898376465,-0.33496254682540894,-0.9685269594192505
Model Features,0.3880283236503601,0.9917707443237305,-0.08757290244102478
Model Features,-0.947020947933197,-0.21197247505187988,-0.2470855414867401
Model Features,-0.05107462778687477,-0.4918143153190613,-0.5663686990737915
Model Features,-0.34107348322868347,0.09701716154813766,-0.16794465482234955
Model Features,0.195234477519989,0.8322657942771912,0.13883282244205475
Model Features,-0.423746258020401,-0.010523615404963493,0.24611487984657288
Model Features,0.8247747421264648,-0.6819861531257629,-0.3762446641921997
Model Features,-0.43047624826431274,-0.21661923825740814,-0.0746292769908905
Model Features,-0.3597258925437927,0.01611877791583538,0.13708864152431488
Model Features,0.7507880330085754,-0.3061029016971588,0.1121472716331482
Model Features,1.2527129650115967,-0.7806735634803772,-0.09874159097671509
Model Features,-0.43836742639541626,-0.2520076632499695,-0.6549911499023438
Model Features,0.1203654557466507,0.09317201375961304,0.31487226486206055
Model Features,-0.6826512217521667,-0.16752396523952484,-0.37948355078697205
Model Features,-0.9280385375022888,-0.20760753750801086,-0.3759746551513672
Model Features,0.8830570578575134,-0.6736006140708923,-0.13268296420574188
Model Features,1.2808048725128174,-0.8763741254806519,-0.09549104422330856
Model Features,0.41564470529556274,-0.4311315715312958,-0.0191695187240839
Model Features,0.35060468316078186,1.091051459312439,-0.49620968103408813
Model Features,0.8137590885162354,-0.7234563827514648,0.04439770430326462
Model Features,-0.009162602946162224,0.3821201026439667,-0.15817879140377045
Model Features,-0.7968321442604065,-0.04864975064992905,-0.17893174290657043
Model Features,0.1726195514202118,0.8881655335426331,-0.09390735626220703
Model Features,-0.6361526250839233,-0.1952899992465973,-0.1988663375377655
Model Features,0.08531177788972855,-0.03843871131539345,0.7681664824485779
Model Features,-0.3835406005382538,-0.03377552330493927,0.7259599566459656
Model Features,0.07959304004907608,0.6701188683509827,0.1505848616361618
Model Features,0.23913297057151794,-0.4474777281284332,-0.05808302387595177
Model Features,0.6994370222091675,-0.2664485573768616,0.19371338188648224
Model Features,-0.514369547367096,-0.06692652404308319,0.20758193731307983
Model Features,0.10489648580551147,0.5157435536384583,-0.01695597730576992
Model Features,0.0035557772498577833,-0.3548243045806885,-0.36299943923950195
Model Features,-0.20936021208763123,0.12391597777605057,0.23965437710285187
Model Features,0.17809785902500153,0.47018155455589294,0.40302902460098267
Model Features,0.26471948623657227,-0.6372773051261902,-0.06715740263462067
Model Features,-0.27242881059646606,-0.2294224202632904,-0.5137271285057068
Model Features,1.1746509075164795,-0.9303065538406372,-0.24563081562519073
Model Features,-0.05806336551904678,-0.45406806468963623,-0.14520376920700073
Model Features,-1.1356492042541504,-0.3020419776439667,-0.5386747121810913
Model Features,-0.019940901547670364,-0.5396468639373779,-0.5410706400871277
Model Features,0.3225083649158478,0.5846753716468811,0.09597477316856384
Model Features,-0.5498442649841309,0.011640741489827633,0.5613916516304016
Model Features,-0.4096991717815399,-0.055099911987781525,0.5039434432983398
Model Features,-0.5006850361824036,-0.015168442390859127,0.46055087447166443
Model Features,-0.08046910166740417,0.09775285422801971,0.5863767862319946
Model Features,-0.4967883825302124,-0.03735627979040146,1.0602861642837524
Model Features,0.3357885181903839,1.1288760900497437,-0.28407058119773865
Model Features,-0.026260966435074806,0.1272585093975067,0.08956338465213776
Model Features,1.0165424346923828,-0.7454262375831604,0.24411869049072266
Model Features,-0.18838751316070557,-8.838251233100891e-05,0.23812884092330933
Model Features,-0.3551875650882721,-0.0008492963970638812,0.5821623802185059
Model Features,0.888189971446991,-0.5239750146865845,-0.24794477224349976
Model Features,0.31836387515068054,-0.16645771265029907,0.4060181975364685
Model Features,0.015061156824231148,0.723393976688385,-0.33282479643821716
Model Features,0.5469319224357605,-0.6434944868087769,-0.47957515716552734
Model Features,-0.4225226640701294,-0.004966314882040024,0.4312758147716522
Model Features,0.28322577476501465,1.036434292793274,-0.43462643027305603
Model Features,-0.3953179717063904,0.06852063536643982,-0.26703324913978577
Model Features,-0.32970237731933594,0.0927095040678978,-0.24783216416835785
